transaction_id,date,region,country,customer_id,transaction_type,merchant_category,amount,device_type,ip_risk_score,velocity_24h,distance_from_home,time_since_last_txn_minutes,failed_attempts,is_weekend,is_night,is_international,fraud_risk_score,is_fraud,is_anomaly
FRD-001164,2022-11-12,Central,Mexico,CUST-0248,Payment,Utilities,859.89,Desktop,57.1,23,1531,1478,1,1,0,0,16.2,0,0
FRD-001165,2024-08-18,West,France,CUST-1472,Refund,Healthcare,231.22,Tablet,66.5,34,3544,6482,1,0,1,0,32.8,0,0
FRD-001166,2022-10-31,West,Germany,CUST-1123,Payment,Entertainment,163.9,Tablet,68.4,37,4800,5498,9,1,1,0,41.6,0,0
FRD-001167,2023-11-27,East,Australia,CUST-1220,Deposit,Retail,320.29,Desktop,72.1,2,2169,2713,0,0,0,0,14.5,0,0
FRD-001168,2024-11-01,East,Australia,CUST-0798,Payment,Healthcare,1617.49,POS,13.7,23,3718,9342,7,0,1,0,27.5,0,0
FRD-001169,2022-05-12,East,Canada,CUST-0713,Withdrawal,Retail,773.06,POS,26.2,37,703,9310,8,0,0,0,18.4,0,0
FRD-001170,2023-01-04,Central,India,CUST-1289,Purchase,Utilities,235.23,ATM,2.4,15,4082,1328,8,1,0,0,15.5,0,0
FRD-001171,2022-11-15,South,USA,CUST-0718,Withdrawal,Travel,60.29,ATM,15.2,33,1057,2066,7,1,1,0,25.7,0,0
FRD-001172,2023-10-11,West,France,CUST-1085,Purchase,Entertainment,44.96,Tablet,89.9,36,4161,3172,0,0,0,1,41.9,0,0
FRD-001173,2022-03-24,Central,UK,CUST-0433,Payment,Restaurant,570.17,Mobile,13.9,47,788,3265,6,1,0,0,17.2,1,0
FRD-001174,2023-12-04,South,Japan,CUST-0581,Payment,Travel,150.88,POS,79.6,41,4400,3637,7,0,0,1,47.0,0,0
FRD-001175,2024-02-29,North,UK,CUST-1816,Payment,Utilities,595.49,Mobile,75.4,42,3014,9552,4,0,0,1,42.2,0,0
FRD-001176,2024-03-18,Central,India,CUST-1719,Payment,Online,146.25,POS,92.0,40,3871,1611,7,0,0,0,32.9,0,0
FRD-001177,2024-12-29,East,UK,CUST-1732,Deposit,Travel,759.73,Desktop,17.1,30,3549,537,7,0,0,0,19.1,0,0
FRD-001178,2023-08-01,North,USA,CUST-0580,Withdrawal,Retail,21.06,POS,93.2,8,4536,3268,2,0,1,0,33.9,0,0
FRD-001179,2023-06-06,East,Japan,CUST-1561,Purchase,Entertainment,723.58,Mobile,30.0,32,561,7401,2,1,0,1,28.2,0,0
FRD-001180,2024-11-04,West,UK,CUST-0677,Transfer,Healthcare,153.15,Desktop,54.4,1,320,4007,9,0,1,0,25.6,0,0
FRD-001181,2022-10-29,East,UK,CUST-0816,Refund,Online,206.35,ATM,3.6,31,3334,1702,5,0,0,0,15.5,0,0
FRD-001182,2023-05-22,East,Germany,CUST-0832,Transfer,Travel,74.76,POS,26.6,1,415,2496,0,1,0,0,4.8,0,0
FRD-001183,2024-09-21,South,UK,CUST-0322,Withdrawal,Retail,93.03,ATM,17.2,40,420,10008,6,0,0,0,15.7,0,0
FRD-001184,2023-05-26,Central,UK,CUST-1776,Payment,Retail,327.26,Desktop,99.4,7,2568,2008,4,1,0,0,23.2,0,0
FRD-001185,2023-01-20,North,Japan,CUST-0344,Refund,Online,637.99,Desktop,1.0,26,2628,64,3,0,0,0,11.5,0,0
FRD-001186,2024-07-13,South,Japan,CUST-1223,Transfer,Entertainment,323.2,Mobile,35.3,47,2980,9206,8,1,0,0,25.2,0,0
FRD-001187,2022-06-06,West,Japan,CUST-1627,Deposit,Retail,535.71,ATM,31.3,45,2610,1309,9,0,0,1,39.4,0,0
FRD-001188,2023-01-17,West,Japan,CUST-1405,Deposit,Retail,175.31,POS,81.0,19,4127,3720,6,0,0,1,41.6,0,0
FRD-001189,2022-07-24,South,Australia,CUST-0760,Purchase,Travel,4.23,Mobile,78.1,3,2598,984,2,0,0,0,17.7,0,0
FRD-001190,2022-09-24,West,Canada,CUST-0306,Transfer,Online,61.74,POS,82.6,47,3828,9226,7,0,0,0,32.8,0,0
FRD-001191,2022-06-23,North,USA,CUST-0253,Withdrawal,Entertainment,398.15,Mobile,97.7,7,4704,6273,8,0,1,1,54.1,0,1
FRD-001192,2022-06-26,Central,Brazil,CUST-1011,Refund,Travel,226.66,Mobile,33.9,14,2722,4027,4,0,0,1,30.0,0,0
FRD-001193,2022-04-07,North,Australia,CUST-1263,Deposit,Gas Station,333.33,Mobile,15.6,44,1382,5747,0,0,0,0,13.2,0,0
FRD-001194,2022-09-02,Central,Japan,CUST-1014,Transfer,Travel,515.25,POS,95.0,34,3429,5487,4,0,0,0,29.2,0,0
FRD-001195,2024-12-23,East,UK,CUST-0108,Purchase,Restaurant,142.75,POS,93.4,23,2418,8452,8,0,0,1,43.2,1,0
FRD-001196,2024-07-26,West,Germany,CUST-0645,Withdrawal,Online,324.87,Mobile,63.1,34,132,8352,3,0,1,0,28.7,0,0
FRD-001197,2024-11-17,Central,UK,CUST-1433,Purchase,Utilities,439.26,ATM,99.6,10,2019,4120,7,0,0,0,25.2,0,0
FRD-001198,2022-03-27,West,Japan,CUST-0835,Deposit,Retail,153.55,Desktop,99.2,24,4452,1337,4,0,1,0,39.4,0,0
FRD-001199,2023-04-28,East,Australia,CUST-0779,Deposit,Online,771.82,ATM,56.4,17,1701,8025,7,0,0,0,19.7,0,0
FRD-001200,2023-12-11,Central,Brazil,CUST-0025,Refund,Gas Station,715.88,POS,8.6,37,433,95,5,1,0,0,13.1,0,0
FRD-001201,2024-05-01,North,Brazil,CUST-0481,Purchase,Healthcare,67.0,POS,1.7,18,1416,3665,5,1,0,1,24.7,0,0
FRD-001202,2022-04-13,Central,Brazil,CUST-1986,Transfer,Restaurant,19.65,Tablet,25.5,16,3636,7281,8,1,1,0,28.5,0,0
FRD-001203,2022-06-01,South,Japan,CUST-1663,Transfer,Utilities,83.49,Tablet,51.5,49,4954,7487,2,0,0,0,26.5,0,0
FRD-001204,2024-07-19,Central,USA,CUST-0837,Refund,Restaurant,537.75,ATM,72.7,31,1078,6400,1,0,0,0,19.5,0,0
FRD-001205,2022-04-12,North,India,CUST-0211,Withdrawal,Retail,157.13,POS,33.9,28,3334,4823,2,0,0,0,17.2,0,0
FRD-001206,2024-09-19,East,Mexico,CUST-1661,Withdrawal,Restaurant,331.02,Tablet,32.6,23,353,6807,3,0,0,1,27.3,0,0
FRD-001207,2023-08-20,South,India,CUST-0861,Deposit,Retail,820.08,POS,37.9,24,2630,6144,4,1,0,0,17.4,0,0
FRD-001208,2022-03-15,Central,France,CUST-1722,Purchase,Retail,277.79,Mobile,36.1,7,3840,8299,3,1,0,0,14.8,1,0
FRD-001209,2023-04-07,West,Japan,CUST-0286,Payment,Gas Station,346.02,Desktop,66.8,9,653,8581,4,0,0,0,15.8,0,0
FRD-001210,2022-11-06,North,Canada,CUST-0635,Purchase,Online,30.54,Desktop,15.9,20,405,1064,9,0,0,0,13.7,0,0
FRD-001211,2023-12-23,Central,Brazil,CUST-1110,Transfer,Gas Station,1021.0,ATM,33.7,3,2147,7522,4,1,1,0,21.9,0,0
FRD-001212,2022-08-01,West,Japan,CUST-0867,Refund,Healthcare,12.62,ATM,61.1,7,3106,586,5,0,1,0,29.0,0,0
FRD-001213,2023-05-31,Central,Australia,CUST-0063,Payment,Gas Station,252.69,Desktop,71.6,9,2169,3692,8,0,0,0,21.8,0,0
FRD-001214,2023-12-28,East,UK,CUST-0917,Deposit,Online,534.05,Desktop,5.1,30,3225,4691,4,0,0,0,14.6,0,0
FRD-001215,2022-12-31,West,Japan,CUST-0022,Withdrawal,Entertainment,172.41,Desktop,80.7,27,2808,484,7,1,0,0,27.0,0,0
FRD-001216,2023-10-14,South,India,CUST-0607,Refund,Restaurant,447.02,ATM,51.3,39,563,9420,7,1,0,1,36.6,0,0
FRD-001217,2022-08-13,North,Canada,CUST-0920,Refund,Entertainment,185.28,Mobile,99.9,49,2581,156,2,1,0,1,45.2,0,0
FRD-001218,2024-10-08,East,Canada,CUST-1769,Deposit,Entertainment,637.98,POS,77.8,43,4661,4585,2,0,0,0,28.8,0,0
FRD-001219,2022-07-28,Central,UK,CUST-1312,Deposit,Travel,313.4,Desktop,7.2,37,2730,4558,0,1,0,0,12.6,0,0
FRD-001220,2022-12-20,North,Germany,CUST-0316,Purchase,Online,435.84,ATM,67.3,49,4930,1918,4,0,1,0,40.3,0,0
FRD-001221,2022-12-26,South,Canada,CUST-1552,Purchase,Gas Station,534.65,ATM,68.7,41,958,4653,6,1,0,0,24.4,0,0
FRD-001222,2022-10-19,East,UK,CUST-0864,Payment,Restaurant,412.53,Tablet,13.2,17,4509,3510,7,1,0,0,17.4,0,0
FRD-001223,2024-10-05,North,Canada,CUST-1847,Purchase,Utilities,716.35,ATM,47.5,33,3547,2474,3,1,0,0,21.3,0,0
FRD-001224,2024-03-05,Central,Australia,CUST-1888,Purchase,Utilities,310.03,ATM,90.9,41,4520,5501,5,1,0,0,32.4,0,0
FRD-001225,2023-06-06,Central,Brazil,CUST-0832,Deposit,Gas Station,588.79,Tablet,50.3,14,3348,2045,4,0,1,0,28.4,0,0
FRD-001226,2023-05-27,West,UK,CUST-0033,Refund,Entertainment,536.5,Mobile,24.4,6,4029,8422,6,0,0,0,15.4,0,0
FRD-001227,2023-03-28,Central,India,CUST-0269,Payment,Utilities,1103.93,Desktop,89.4,10,4502,369,7,1,0,0,27.4,0,0
FRD-001228,2024-07-19,North,Japan,CUST-0403,Deposit,Utilities,95.25,Desktop,60.2,32,4233,4237,1,0,1,0,32.5,0,0
FRD-001229,2023-01-08,North,France,CUST-0724,Refund,Utilities,677.82,POS,42.2,26,1259,6705,4,1,0,0,16.4,0,0
FRD-001230,2022-12-01,Central,India,CUST-1638,Purchase,Utilities,357.68,Desktop,53.5,40,4506,8637,5,1,0,0,26.5,0,0
FRD-001231,2022-02-13,North,Canada,CUST-0129,Deposit,Retail,14.65,POS,92.4,40,4057,2813,3,1,1,0,40.2,0,0
FRD-001232,2024-01-09,North,Canada,CUST-0750,Payment,Travel,1517.62,ATM,21.1,20,669,5728,5,0,0,1,26.9,0,0
FRD-001233,2023-08-16,East,France,CUST-1033,Transfer,Utilities,407.12,Desktop,71.1,44,3106,1423,8,0,0,0,30.1,0,0
FRD-001234,2022-11-03,South,India,CUST-0748,Deposit,Utilities,67.4,Mobile,51.8,13,3428,6394,7,0,0,0,20.8,0,0
FRD-001235,2022-10-23,Central,Mexico,CUST-0056,Refund,Gas Station,589.45,ATM,80.7,29,4038,8386,8,0,0,0,30.0,0,0
FRD-001236,2022-08-20,North,France,CUST-0146,Transfer,Gas Station,380.2,POS,97.0,34,125,5802,7,0,0,0,26.8,0,0
FRD-001237,2024-02-09,North,Canada,CUST-0767,Payment,Utilities,40.01,Tablet,17.2,36,3897,8035,2,0,0,0,17.1,0,0
FRD-001238,2022-12-27,East,India,CUST-1956,Transfer,Online,264.95,POS,67.4,3,3036,2944,9,0,0,0,22.0,0,0
FRD-001239,2024-02-11,East,Germany,CUST-0408,Withdrawal,Travel,343.76,Desktop,84.0,40,4513,9556,5,0,1,0,41.1,0,0
FRD-001240,2023-10-19,West,India,CUST-1395,Refund,Online,1553.15,POS,3.3,36,679,8130,5,0,0,0,12.5,0,0
FRD-001241,2023-06-18,South,Mexico,CUST-0009,Deposit,Healthcare,513.61,Desktop,4.7,27,273,1099,4,0,0,0,9.5,0,0
FRD-001242,2024-02-23,West,France,CUST-0139,Purchase,Healthcare,507.59,Mobile,16.2,40,3372,4390,9,0,1,0,32.2,0,0
FRD-001243,2023-01-29,Central,Germany,CUST-0904,Refund,Gas Station,1194.35,Desktop,93.7,35,4466,696,7,0,1,0,43.0,0,0
FRD-001244,2023-02-04,West,Germany,CUST-0472,Refund,Utilities,10.47,Tablet,54.4,33,4696,5369,7,1,1,0,37.1,0,0
FRD-001245,2022-01-04,North,Canada,CUST-1392,Refund,Restaurant,251.12,Tablet,91.9,22,3819,6199,0,0,1,0,33.9,0,0
FRD-001246,2023-02-05,West,France,CUST-1487,Purchase,Utilities,314.97,Mobile,3.1,7,1714,7067,7,0,0,0,9.7,0,0
FRD-001247,2023-02-19,West,Canada,CUST-1301,Payment,Utilities,502.34,ATM,57.4,45,1606,2140,7,1,0,0,25.3,0,0
FRD-001248,2023-08-17,South,Mexico,CUST-1948,Payment,Healthcare,1304.6,Desktop,54.7,15,4592,6195,8,0,0,1,39.1,0,0
FRD-001249,2023-08-26,Central,Canada,CUST-0185,Deposit,Entertainment,15.96,Tablet,17.9,24,131,4895,0,1,1,0,17.7,0,0
FRD-001250,2023-09-11,North,Brazil,CUST-0867,Transfer,Online,22.33,Desktop,46.7,10,1367,5583,8,0,0,0,17.1,0,0
FRD-001251,2024-06-25,East,Australia,CUST-1018,Withdrawal,Gas Station,239.31,Desktop,75.0,17,3063,3796,6,1,0,0,23.7,0,0
FRD-001252,2022-02-07,East,Brazil,CUST-1657,Payment,Utilities,539.75,ATM,23.3,26,2154,8863,1,0,0,0,12.7,0,0
FRD-001253,2023-09-17,Central,India,CUST-0193,Withdrawal,Restaurant,113.4,ATM,61.7,9,4289,6893,9,0,0,0,24.2,0,0
FRD-001254,2024-10-25,West,USA,CUST-0648,Deposit,Utilities,418.32,ATM,7.9,44,4237,6900,5,0,0,0,20.1,0,0
FRD-001255,2024-11-28,East,USA,CUST-0867,Purchase,Utilities,74.98,Desktop,63.7,20,3727,1361,7,1,0,0,24.4,0,0
FRD-001256,2024-10-19,North,UK,CUST-0111,Deposit,Utilities,204.12,Tablet,28.7,33,209,8617,1,0,0,1,27.0,0,0
FRD-001257,2024-11-07,North,USA,CUST-0711,Payment,Travel,2269.31,Mobile,74.7,44,3618,4002,5,1,0,0,29.2,0,0
FRD-001258,2023-11-09,South,France,CUST-1079,Withdrawal,Online,151.73,Desktop,34.2,32,4753,2421,4,1,0,0,21.7,0,0
FRD-001259,2022-01-25,West,USA,CUST-0902,Payment,Retail,671.78,ATM,92.9,41,4332,2120,8,0,0,0,34.6,0,0
FRD-001260,2023-07-09,West,Mexico,CUST-1172,Transfer,Utilities,623.38,Tablet,50.4,36,287,9680,0,0,0,0,15.2,0,0
FRD-001261,2024-08-09,Central,USA,CUST-0127,Payment,Restaurant,239.68,Tablet,38.8,41,3308,7217,6,0,0,1,38.5,0,0
FRD-001262,2022-02-12,East,Germany,CUST-0765,Payment,Healthcare,295.6,Mobile,70.0,49,4125,970,5,1,0,1,45.2,0,0
FRD-001263,2022-12-07,East,Canada,CUST-0265,Refund,Travel,809.97,Tablet,7.2,43,3069,6481,3,1,0,0,16.5,0,0
FRD-001264,2022-01-22,South,Australia,CUST-0368,Withdrawal,Online,30.94,Tablet,76.8,5,1215,2794,4,0,0,1,32.3,0,0
FRD-001265,2024-02-06,East,USA,CUST-0524,Purchase,Entertainment,694.65,POS,99.5,33,2881,1643,1,0,1,0,36.6,0,0
FRD-001266,2024-02-13,North,UK,CUST-0619,Withdrawal,Healthcare,399.35,Tablet,47.4,45,256,5993,1,1,0,0,17.2,0,0
FRD-001267,2024-11-05,Central,Brazil,CUST-0154,Withdrawal,Restaurant,1269.96,Tablet,9.2,5,897,9586,7,0,0,0,9.0,0,0
FRD-001268,2023-12-17,East,Canada,CUST-0429,Purchase,Healthcare,356.67,POS,81.8,27,3843,7828,9,0,0,0,30.2,0,0
FRD-001269,2022-05-27,North,USA,CUST-0503,Withdrawal,Entertainment,333.04,ATM,31.6,13,2460,4353,7,0,0,0,16.3,0,0
FRD-001270,2023-10-04,West,India,CUST-1210,Withdrawal,Utilities,1094.54,ATM,35.8,25,3471,1903,2,0,0,0,17.1,0,0
FRD-001271,2023-01-24,East,USA,CUST-0669,Transfer,Online,279.88,POS,57.5,7,1667,9597,0,1,0,0,12.5,0,0
FRD-001272,2024-07-06,South,UK,CUST-0630,Payment,Gas Station,364.74,Desktop,98.3,37,2884,4742,9,0,1,0,43.2,0,0
FRD-001273,2024-10-14,North,Australia,CUST-0906,Transfer,Entertainment,594.4,Mobile,43.5,10,4472,5349,4,0,0,0,18.2,0,0
FRD-001274,2023-06-12,West,Germany,CUST-1162,Refund,Healthcare,182.99,ATM,47.0,9,1566,3573,5,1,0,0,14.9,0,0
FRD-001275,2023-01-08,West,India,CUST-0544,Withdrawal,Healthcare,793.32,ATM,11.5,21,3759,1815,6,0,0,0,16.1,0,0
FRD-001276,2024-03-24,South,Mexico,CUST-0116,Purchase,Utilities,754.85,Tablet,55.4,38,3096,5090,2,0,0,0,22.1,0,0
FRD-001277,2024-05-24,North,Japan,CUST-1454,Deposit,Healthcare,874.2,Desktop,72.2,38,423,6938,8,0,1,0,35.1,0,0
FRD-001278,2023-03-05,South,Australia,CUST-0769,Withdrawal,Retail,1870.59,POS,60.1,44,1145,900,1,0,0,0,20.3,0,0
FRD-001279,2022-11-24,Central,India,CUST-1984,Transfer,Utilities,1052.97,Mobile,19.7,14,939,3002,2,1,1,1,33.7,1,0
FRD-001280,2023-10-11,South,France,CUST-0542,Payment,Utilities,541.36,ATM,60.0,47,1064,8406,8,0,0,1,41.0,0,0
FRD-001281,2024-04-28,South,Germany,CUST-1499,Transfer,Healthcare,120.48,Desktop,9.6,34,3968,3425,4,0,0,0,17.2,0,0
FRD-001282,2023-04-23,South,USA,CUST-1527,Transfer,Entertainment,394.22,Tablet,4.5,17,1867,7052,5,0,0,0,10.6,0,0
FRD-001283,2023-07-03,West,Canada,CUST-0749,Refund,Restaurant,94.28,Mobile,16.0,23,189,5788,6,1,0,1,26.8,0,0
FRD-001284,2023-01-14,North,Canada,CUST-0438,Refund,Gas Station,517.77,Desktop,77.5,18,3813,3331,1,1,0,0,21.7,0,0
FRD-001285,2024-07-15,North,UK,CUST-0199,Refund,Restaurant,759.02,ATM,93.0,4,3992,10035,3,0,0,0,23.0,0,0
FRD-001286,2024-10-16,West,UK,CUST-1393,Payment,Entertainment,109.89,Tablet,15.1,35,2046,4985,4,0,1,0,25.3,0,0
FRD-001287,2024-08-29,South,Germany,CUST-1663,Refund,Gas Station,31.57,Mobile,69.9,28,2112,1027,9,0,1,1,51.0,0,1
FRD-001288,2023-10-16,East,Brazil,CUST-0656,Transfer,Gas Station,1.68,POS,74.3,48,4036,680,4,0,0,1,44.8,0,0
FRD-001289,2022-12-16,Central,France,CUST-1423,Payment,Healthcare,1710.78,Tablet,75.9,41,3310,5468,8,0,0,0,30.6,0,0
FRD-001290,2022-11-24,North,Canada,CUST-1924,Transfer,Retail,129.2,POS,53.7,5,2119,5435,5,0,0,0,16.0,0,0
FRD-001291,2024-01-05,South,France,CUST-1880,Transfer,Retail,436.23,Tablet,81.5,9,4277,5795,9,0,0,0,27.2,0,0
FRD-001292,2022-11-11,Central,France,CUST-0958,Transfer,Retail,159.4,ATM,68.3,18,662,7523,9,0,0,1,36.6,0,0
FRD-001293,2022-02-05,East,Mexico,CUST-1196,Transfer,Online,342.94,ATM,61.0,39,2426,2085,9,0,0,0,27.3,0,0
FRD-001294,2024-05-06,East,Canada,CUST-0112,Deposit,Healthcare,73.46,Desktop,47.6,29,3270,1839,0,1,1,0,27.8,0,0
FRD-001295,2022-06-14,West,Australia,CUST-0654,Withdrawal,Gas Station,318.17,ATM,7.4,45,4956,1190,8,1,0,0,23.5,0,0
FRD-001296,2024-03-28,East,Canada,CUST-1481,Purchase,Entertainment,1390.1,Tablet,54.9,11,1125,414,2,0,0,0,13.6,0,0
FRD-001297,2023-12-17,North,Mexico,CUST-0943,Payment,Travel,1563.95,Tablet,56.4,45,921,6533,6,0,0,0,23.3,0,0
FRD-001298,2022-06-21,South,Canada,CUST-0253,Payment,Entertainment,272.22,Tablet,27.2,12,2098,9583,0,0,0,0,9.6,0,0
FRD-001299,2022-10-18,Central,India,CUST-1173,Purchase,Travel,524.98,ATM,95.0,31,1856,2922,6,0,1,0,37.7,0,0
FRD-001300,2022-10-02,East,Canada,CUST-1912,Purchase,Gas Station,511.53,ATM,76.3,48,4063,6369,4,0,0,0,30.1,0,0
FRD-001301,2022-02-26,East,Australia,CUST-1506,Purchase,Utilities,508.12,Mobile,17.3,27,4394,2577,8,1,0,0,20.6,0,0
FRD-001302,2024-01-26,West,Germany,CUST-0164,Withdrawal,Restaurant,382.86,Tablet,95.5,31,2701,1296,0,0,0,0,24.6,0,0
FRD-001303,2022-11-19,East,Canada,CUST-1554,Transfer,Gas Station,284.74,Mobile,93.8,14,2084,2669,5,0,0,0,23.7,0,0
FRD-001304,2022-11-06,East,Canada,CUST-1317,Deposit,Healthcare,96.89,Tablet,33.0,5,3614,8683,2,0,1,1,37.9,0,0
FRD-001305,2023-08-09,West,Mexico,CUST-1910,Purchase,Retail,427.47,ATM,83.2,42,561,3561,3,1,0,0,24.0,0,0
FRD-001306,2022-08-28,East,India,CUST-1075,Payment,Utilities,16.13,Desktop,8.1,47,4803,10051,8,0,1,0,33.8,0,0
FRD-001307,2022-05-27,South,Australia,CUST-1306,Payment,Utilities,1323.77,Tablet,53.5,15,3863,70,2,0,0,0,18.3,0,0
FRD-001308,2023-10-23,South,France,CUST-1179,Purchase,Utilities,1406.46,Tablet,28.8,42,4593,4059,6,0,0,1,39.1,0,0
FRD-001309,2024-04-20,Central,Canada,CUST-1089,Payment,Utilities,1586.83,POS,8.4,6,4285,8180,9,1,0,0,15.6,0,0
FRD-001310,2023-03-24,East,India,CUST-0815,Deposit,Utilities,34.08,ATM,39.4,43,4309,4148,6,1,1,0,35.5,0,0
FRD-001311,2022-03-28,South,Brazil,CUST-0891,Transfer,Retail,239.57,Mobile,75.1,37,1947,879,6,0,1,0,36.1,0,0
FRD-001312,2022-11-07,West,Germany,CUST-1976,Refund,Restaurant,610.7,Tablet,97.8,25,514,7777,4,0,0,0,23.4,0,0
FRD-001313,2023-10-13,South,India,CUST-1523,Payment,Restaurant,133.83,Tablet,12.8,31,20,7396,0,1,1,0,18.2,0,0
FRD-001314,2023-10-09,North,Mexico,CUST-1919,Purchase,Healthcare,829.74,POS,90.1,22,4899,2207,1,0,0,0,26.0,0,0
FRD-001315,2024-04-03,South,India,CUST-0616,Payment,Entertainment,134.87,Mobile,41.0,18,2144,9501,6,0,0,0,17.5,0,0
FRD-001316,2023-04-22,West,Mexico,CUST-1736,Purchase,Travel,19.25,Desktop,59.9,12,1998,6017,2,0,1,0,25.9,0,0
FRD-001317,2024-06-11,West,Brazil,CUST-1472,Purchase,Utilities,191.22,POS,18.0,37,4973,175,2,0,1,0,29.1,0,0
FRD-001318,2023-05-16,West,Mexico,CUST-0829,Purchase,Entertainment,262.26,Mobile,12.9,14,1528,5414,0,0,0,0,7.0,0,0
FRD-001319,2024-08-06,South,Canada,CUST-1190,Deposit,Gas Station,145.71,Tablet,76.0,29,1644,7212,5,1,0,0,23.4,0,0
FRD-001320,2022-11-12,West,Germany,CUST-0440,Withdrawal,Retail,379.37,Tablet,86.1,4,1858,208,4,0,0,0,19.5,0,0
FRD-001321,2024-04-16,North,UK,CUST-0880,Withdrawal,Restaurant,315.74,ATM,55.7,18,3278,2349,8,0,0,0,22.9,1,0
FRD-001322,2022-12-19,East,Japan,CUST-0677,Deposit,Utilities,3068.05,POS,44.2,28,837,5324,1,0,1,0,24.2,0,0
FRD-001323,2023-08-31,West,Mexico,CUST-0796,Transfer,Restaurant,1192.31,POS,47.6,23,1530,5595,4,0,0,0,17.0,0,0
FRD-001324,2023-01-04,Central,France,CUST-1813,Purchase,Entertainment,1044.1,Desktop,16.8,42,4559,3228,3,0,1,0,30.0,0,0
FRD-001325,2022-03-29,West,UK,CUST-0253,Payment,Entertainment,42.47,Mobile,84.7,24,114,5347,1,0,0,1,33.4,0,0
FRD-001326,2024-06-02,Central,Germany,CUST-1135,Purchase,Online,189.91,ATM,90.3,32,2282,4698,9,0,0,0,30.1,0,0
FRD-001327,2024-02-12,Central,Australia,CUST-0482,Withdrawal,Restaurant,271.23,POS,38.7,14,2157,7774,8,0,0,0,17.8,0,0
FRD-001328,2022-06-05,East,Canada,CUST-0399,Purchase,Online,590.97,Desktop,12.9,26,4172,2809,9,1,0,0,20.1,0,0
FRD-001329,2023-11-18,East,USA,CUST-1805,Payment,Healthcare,1547.15,Mobile,56.0,9,1660,9827,5,1,0,0,16.4,1,0
FRD-001330,2023-06-15,South,UK,CUST-0661,Withdrawal,Restaurant,1055.64,Desktop,74.2,39,1292,1214,1,0,0,1,36.6,0,0
FRD-001331,2024-11-19,North,Mexico,CUST-1462,Transfer,Travel,286.03,Mobile,57.0,30,2534,6320,3,0,0,0,20.6,0,0
FRD-001332,2022-02-25,Central,Mexico,CUST-1244,Withdrawal,Gas Station,4.92,Mobile,65.5,31,1425,3970,4,0,0,0,21.2,0,0
FRD-001333,2023-11-27,Central,Japan,CUST-1014,Purchase,Travel,595.7,Mobile,55.9,27,4039,9890,0,0,0,0,19.8,0,0
FRD-001334,2022-07-18,Central,Japan,CUST-0541,Purchase,Retail,752.73,Desktop,83.0,33,657,5230,9,0,0,1,41.8,0,0
FRD-001335,2023-02-03,South,Japan,CUST-1285,Withdrawal,Utilities,1160.23,ATM,77.8,40,505,7530,7,1,0,0,25.7,0,0
FRD-001336,2023-02-24,South,Germany,CUST-1374,Withdrawal,Restaurant,33.01,Tablet,86.3,1,4600,1328,3,0,0,0,22.3,0,0
FRD-001337,2022-08-08,East,Australia,CUST-1146,Withdrawal,Retail,759.86,ATM,4.3,12,4584,4480,6,1,0,0,14.4,0,0
FRD-001338,2023-04-02,West,USA,CUST-0943,Refund,Gas Station,161.73,Tablet,28.8,20,1037,9702,9,0,0,0,16.6,0,0
FRD-001339,2022-03-24,North,UK,CUST-0811,Payment,Utilities,1144.75,Desktop,14.6,44,1963,438,8,1,1,0,29.9,0,0
FRD-001340,2022-03-31,Central,Canada,CUST-1121,Withdrawal,Retail,394.75,POS,70.4,15,3119,5326,2,0,0,0,19.7,0,0
FRD-001341,2023-07-13,South,France,CUST-1956,Deposit,Entertainment,137.01,Tablet,11.8,23,4165,4155,7,0,1,0,27.9,0,0
FRD-001342,2024-12-30,East,Canada,CUST-0015,Deposit,Gas Station,1622.07,POS,43.1,22,2332,6273,5,1,0,0,18.1,0,0
FRD-001343,2023-04-05,South,UK,CUST-0767,Purchase,Online,1896.97,Tablet,90.0,9,1090,5360,7,1,0,0,22.2,0,0
FRD-001344,2022-11-18,East,Canada,CUST-1407,Withdrawal,Entertainment,1294.87,Tablet,33.4,21,1617,4236,2,1,0,0,13.1,0,0
FRD-001345,2022-05-12,East,Brazil,CUST-0960,Refund,Healthcare,346.25,Mobile,11.1,37,3627,843,2,0,0,0,16.0,0,0
FRD-001346,2022-06-21,East,France,CUST-0101,Transfer,Retail,41.77,Tablet,41.2,36,65,4838,3,0,0,0,15.7,0,0
FRD-001347,2022-12-29,West,Mexico,CUST-1582,Payment,Restaurant,583.66,Tablet,65.1,26,780,3730,7,0,0,1,36.4,0,0
FRD-001348,2022-11-07,West,USA,CUST-0381,Purchase,Entertainment,1081.49,Tablet,70.6,42,3327,651,4,0,0,0,27.0,0,0
FRD-001349,2022-07-13,West,Mexico,CUST-1988,Transfer,Entertainment,722.53,ATM,94.2,45,3536,3549,2,0,1,0,39.9,0,0
FRD-001350,2022-12-21,South,Mexico,CUST-0498,Payment,Healthcare,529.21,Mobile,54.3,22,2745,3946,8,0,0,0,22.7,0,0
FRD-001351,2022-06-06,East,Mexico,CUST-1528,Refund,Entertainment,422.4,ATM,99.9,6,4923,627,4,0,0,0,26.6,0,0
FRD-001352,2024-02-02,East,USA,CUST-1422,Deposit,Healthcare,1580.93,ATM,59.9,13,3109,6841,5,0,0,0,20.0,0,0
