employee_id,department,region,job_title,hire_date,gender,ethnicity,age,education,salary,performance_rating,satisfaction_score,engagement_score,training_hours,promotion_last_3_years,employment_status,time_to_hire_days,turnover_risk,tenure_years
EMP-00939,Engineering,East,Senior Engineer,2022-01-28,Male,Other,27,Bachelor,58228.25,4.8,2.3,35.0,192,1,Active,42,0.52,2.9
EMP-00940,Engineering,South,Senior Analyst,2022-10-23,Male,Hispanic,40,High School,170453.15,1.8,4.4,20.0,33,1,Active,68,0.64,2.2
EMP-00941,Marketing,Central,Senior Engineer,2019-05-11,Male,Black,48,Master,187638.1,4.9,2.7,36.0,149,0,Active,93,0.47,5.6
EMP-00942,HR,North,Engineer,2022-08-08,Male,Black,50,Master,125339.77,1.9,3.1,5.0,93,0,Terminated,17,0.31,2.4
EMP-00943,Sales,North,VP,2023-08-26,Female,Asian,33,Bachelor,56869.93,4.4,1.7,28.0,178,0,Active,49,0.46,1.4
EMP-00944,Engineering,South,Specialist,2022-10-12,Male,Mixed,59,PhD,59719.93,3.6,3.3,61.0,199,0,Active,87,0.39,2.2
EMP-00945,HR,North,Senior Engineer,2016-06-28,Male,Black,34,Bachelor,71069.2,4.0,4.8,85.0,44,0,Active,45,0.61,8.5
EMP-00946,Finance,North,Director,2018-09-22,Male,Hispanic,49,High School,69641.53,4.3,1.2,93.0,70,0,On Leave,109,0.47,6.3
EMP-00947,Customer Support,Central,Director,2016-12-19,Female,Mixed,26,Bachelor,191179.22,1.0,2.0,72.0,1,1,Active,27,0.13,8.0
EMP-00948,Engineering,North,Specialist,2022-02-15,Female,White,38,Bachelor,168047.14,3.9,3.8,89.0,185,0,Active,97,0.08,2.9
EMP-00949,Customer Support,East,Senior Engineer,2023-07-17,Female,Black,48,Associate,90902.69,5.0,2.1,30.0,93,1,Active,31,0.16,1.5
EMP-00950,Operations,Central,Senior Manager,2024-11-29,Male,Other,47,Bachelor,170652.29,3.0,2.5,68.0,139,1,On Leave,80,0.07,0.1
EMP-00951,Operations,Central,Specialist,2022-09-17,Female,White,25,Bachelor,163541.62,3.2,2.2,98.0,99,0,Terminated,83,0.25,2.3
EMP-00952,HR,South,VP,2018-07-26,Female,Hispanic,29,Associate,96842.38,1.4,4.9,61.0,101,1,Active,95,0.07,6.4
EMP-00953,Sales,Central,Director,2024-07-19,Female,Hispanic,47,Bachelor,44797.6,2.4,2.9,43.0,26,0,Active,109,0.6,0.5
EMP-00954,Operations,South,Coordinator,2022-06-22,Male,White,54,Master,41399.2,3.5,1.5,27.0,97,0,On Leave,22,0.44,2.5
EMP-00955,Finance,North,Engineer,2020-05-28,Male,Asian,33,Bachelor,92099.74,1.5,1.5,32.0,165,1,Active,39,0.26,4.6
EMP-00956,Engineering,West,Specialist,2015-10-04,Female,White,34,Associate,47263.26,2.3,2.2,21.0,74,1,On Leave,119,0.01,9.2
EMP-00957,Operations,East,Analyst,2018-10-04,Female,Black,42,Bachelor,59375.21,2.4,2.6,71.0,147,0,Active,61,0.15,6.2
EMP-00958,Engineering,East,Specialist,2015-03-14,Female,Hispanic,58,Master,80710.32,4.3,2.2,73.0,170,0,Active,32,0.67,9.8
EMP-00959,Sales,North,Coordinator,2021-10-28,Male,White,46,Bachelor,68643.45,3.2,3.2,78.0,31,1,Active,83,0.25,3.2
EMP-00960,Marketing,West,Director,2021-07-24,Male,White,60,High School,63163.59,3.2,4.5,47.0,150,0,On Leave,15,0.33,3.4
EMP-00961,Operations,Central,Specialist,2020-01-13,Male,Black,24,Master,81942.89,2.1,4.2,15.0,40,0,On Leave,41,0.08,5.0
EMP-00962,Engineering,West,Director,2019-04-16,Male,White,40,Bachelor,157902.75,2.3,3.3,43.0,87,0,Active,97,0.55,5.7
EMP-00963,R&D,Central,Engineer,2020-09-24,Female,White,28,PhD,111109.73,2.8,3.9,75.0,1,0,Active,91,0.8,4.3
EMP-00964,Marketing,Central,Engineer,2022-03-08,Female,White,38,Bachelor,146112.13,4.3,3.6,86.0,61,0,Terminated,110,0.35,2.8
EMP-00965,Sales,Central,Specialist,2023-04-27,Male,Asian,34,Associate,188601.78,2.3,1.3,9.0,119,0,Terminated,81,0.11,1.7
EMP-00966,Operations,West,Director,2017-08-10,Male,White,45,Bachelor,40216.73,2.3,3.5,25.0,52,0,Active,66,0.95,7.4
EMP-00967,Customer Support,North,Engineer,2020-08-24,Male,White,29,High School,192199.96,3.3,4.5,96.0,56,0,Active,105,0.51,4.4
EMP-00968,Sales,Central,Director,2021-08-03,Female,Asian,29,Bachelor,84662.36,4.4,4.3,44.0,47,0,Active,114,0.09,3.4
EMP-00969,Operations,North,Senior Manager,2022-11-26,Male,White,23,Master,86001.25,3.0,2.9,8.0,133,1,Active,55,0.5,2.1
EMP-00970,Customer Support,Central,Analyst,2015-02-24,Male,Black,51,Bachelor,140705.45,1.5,2.3,21.0,143,0,Active,43,0.04,9.9
EMP-00971,Customer Support,North,Director,2017-08-10,Female,Hispanic,24,Bachelor,97736.75,4.7,2.5,83.0,138,0,Active,31,0.06,7.4
EMP-00972,R&D,North,Senior Manager,2015-03-28,Female,White,47,Master,52873.29,2.9,3.3,76.0,108,0,On Leave,22,0.32,9.8
EMP-00973,Customer Support,North,Analyst,2021-11-29,Female,White,38,Associate,153831.61,4.1,2.6,23.0,45,1,Active,20,0.68,3.1
EMP-00974,Customer Support,South,Coordinator,2023-07-06,Male,White,59,Bachelor,69310.12,1.2,2.4,11.0,72,0,Active,113,0.71,1.5
EMP-00975,R&D,West,Analyst,2016-05-23,Male,Other,24,Bachelor,188699.5,4.3,1.5,9.0,56,1,On Leave,66,0.9,8.6
EMP-00976,R&D,Central,Director,2018-06-19,Male,Hispanic,54,Master,198058.19,1.2,1.4,50.0,194,1,On Leave,92,0.11,6.5
EMP-00977,R&D,Central,Specialist,2017-08-26,Male,White,51,Associate,68995.78,4.9,1.1,70.0,6,1,Active,104,0.46,7.4
EMP-00978,HR,South,Analyst,2023-04-11,Male,White,36,Master,160589.79,4.6,5.0,33.0,51,0,Terminated,18,0.48,1.7
EMP-00979,Engineering,North,Senior Engineer,2019-10-22,Male,Hispanic,29,High School,198691.76,2.1,2.5,10.0,179,0,Active,56,0.46,5.2
EMP-00980,Finance,North,Specialist,2023-06-29,Female,Black,51,Bachelor,192849.19,1.9,1.3,50.0,29,0,Active,115,0.84,1.5
EMP-00981,Customer Support,Central,Coordinator,2017-09-24,Female,White,44,Bachelor,130386.37,4.1,3.3,23.0,54,0,Active,82,0.81,7.3
EMP-00982,Customer Support,East,Senior Manager,2021-12-13,Female,White,33,Master,89924.38,1.6,3.7,19.0,149,0,Active,99,0.51,3.1
EMP-00983,Operations,Central,Senior Engineer,2015-11-22,Female,Asian,60,Bachelor,41866.19,4.5,3.7,78.0,3,0,Active,100,0.78,9.1
EMP-00984,Finance,Central,Analyst,2015-09-03,Male,Asian,29,Bachelor,183717.7,1.1,4.9,61.0,4,0,Active,26,0.06,9.3
EMP-00985,Customer Support,South,Senior Manager,2016-07-17,Male,White,30,High School,45695.16,3.6,1.9,32.0,149,0,Active,83,0.53,8.5
EMP-00986,Operations,North,Coordinator,2019-03-15,Female,White,29,Associate,132227.54,2.0,4.6,47.0,67,0,On Leave,60,0.09,5.8
EMP-00987,Sales,West,Senior Analyst,2020-08-04,Female,White,59,Master,69783.91,4.4,4.6,23.0,103,1,Active,58,0.87,4.4
EMP-00988,Finance,Central,Coordinator,2018-04-29,Female,White,54,Master,78717.3,2.5,2.8,57.0,131,0,Active,119,0.5,6.7
EMP-00989,Customer Support,Central,Senior Manager,2017-04-07,Female,White,54,High School,43736.26,2.7,4.8,76.0,170,0,Active,111,0.02,7.7
EMP-00990,Finance,West,Senior Analyst,2016-09-13,Female,White,32,Associate,45905.01,1.6,1.8,43.0,108,0,Active,15,0.55,8.3
EMP-00991,Operations,South,Manager,2019-03-20,Female,Black,44,Associate,96032.91,3.5,2.4,39.0,14,1,Active,22,0.74,5.8
EMP-00992,Finance,East,Analyst,2017-04-17,Male,White,64,Bachelor,180409.6,2.9,4.0,26.0,123,1,Terminated,35,0.13,7.7
EMP-00993,Customer Support,South,Coordinator,2022-03-14,Male,White,64,Associate,130533.33,1.0,4.8,33.0,143,0,Active,103,0.28,2.8
EMP-00994,HR,Central,Manager,2015-06-05,Male,Hispanic,46,PhD,126129.04,3.9,1.3,37.0,83,1,Active,33,0.45,9.6
EMP-00995,Customer Support,South,Engineer,2017-09-02,Female,Black,36,Bachelor,139248.36,1.5,3.7,32.0,185,0,Active,87,0.41,7.3
EMP-00996,HR,West,Senior Engineer,2023-02-18,Male,Asian,31,Associate,125653.39,3.1,4.8,10.0,32,0,Active,98,0.5,1.9
EMP-00997,Operations,South,VP,2021-09-15,Male,White,41,Master,88679.13,3.2,1.4,16.0,94,1,Active,73,0.02,3.3
EMP-00998,Sales,Central,Analyst,2019-12-23,Non-Binary,White,37,Bachelor,180795.26,2.2,1.7,100.0,192,0,On Leave,24,0.74,5.0
EMP-00999,Operations,West,Engineer,2023-04-16,Male,White,56,Master,116096.53,1.9,3.7,37.0,24,0,Active,117,0.32,1.7
EMP-01000,Finance,West,Manager,2024-11-02,Male,Hispanic,55,Master,160424.28,2.2,3.5,81.0,36,0,Active,34,0.7,0.2
EMP-01001,Sales,Central,Specialist,2018-09-08,Male,White,42,Master,185927.32,2.6,2.2,72.0,17,0,Active,95,0.86,6.3
EMP-01002,Sales,Central,Senior Analyst,2016-07-03,Female,White,61,Bachelor,40596.37,4.7,4.7,57.0,24,0,Terminated,79,0.69,8.5
EMP-01003,R&D,Central,Specialist,2018-02-13,Female,White,22,Associate,116502.01,3.7,2.5,46.0,119,0,Active,66,0.67,6.9
EMP-01004,Sales,East,Coordinator,2018-07-24,Female,Other,46,Bachelor,136738.51,4.9,2.4,67.0,142,0,Active,113,0.58,6.4
EMP-01005,HR,Central,Senior Analyst,2022-03-21,Female,Mixed,35,Bachelor,120382.88,1.3,4.4,59.0,195,1,On Leave,106,0.0,2.8
EMP-01006,Customer Support,South,Senior Analyst,2023-10-29,Female,Hispanic,40,PhD,184386.52,1.2,3.2,74.0,34,1,Active,35,0.9,1.2
EMP-01007,HR,North,Senior Manager,2023-07-12,Male,White,29,Bachelor,190407.7,1.2,2.8,99.0,67,0,Terminated,93,0.83,1.5
EMP-01008,Engineering,East,Senior Analyst,2015-06-12,Male,Hispanic,62,Bachelor,61486.33,4.4,3.2,32.0,169,0,Active,37,0.19,9.6
EMP-01009,R&D,East,Engineer,2020-11-03,Male,Black,36,Bachelor,88393.89,4.3,3.9,34.0,124,1,Active,79,0.18,4.2
EMP-01010,Operations,North,Manager,2023-11-18,Male,Hispanic,39,Bachelor,82220.75,2.8,1.3,69.0,83,0,Active,108,0.04,1.1
EMP-01011,Finance,South,Senior Manager,2019-08-27,Male,Asian,22,Associate,119482.9,2.7,2.3,85.0,11,0,Active,39,0.38,5.4
EMP-01012,Operations,East,Analyst,2022-04-08,Female,White,54,Master,101136.81,2.7,4.4,20.0,93,0,Active,84,0.99,2.7
EMP-01013,Marketing,East,Coordinator,2024-02-11,Male,Mixed,22,Master,97474.59,4.8,3.9,86.0,104,1,On Leave,49,0.1,0.9
EMP-01014,HR,Central,Senior Manager,2018-03-27,Female,Asian,55,Bachelor,125424.12,2.0,1.3,90.0,149,0,Active,50,0.57,6.8
EMP-01015,R&D,West,Senior Manager,2023-06-02,Female,Black,25,Bachelor,118410.63,3.9,2.8,40.0,163,1,On Leave,31,0.26,1.6
EMP-01016,Customer Support,East,Senior Manager,2015-04-08,Male,Hispanic,38,Master,114460.05,1.4,2.2,27.0,161,0,Active,40,0.86,9.7
EMP-01017,Operations,South,Specialist,2017-07-27,Non-Binary,White,23,PhD,58114.23,2.0,4.2,41.0,152,0,On Leave,107,0.51,7.4
EMP-01018,Operations,West,Manager,2024-07-01,Female,Hispanic,60,Associate,126282.59,3.4,1.6,19.0,166,0,Active,87,0.85,0.5
EMP-01019,R&D,North,Engineer,2023-03-21,Female,Black,31,Bachelor,49433.7,3.4,1.6,7.0,58,1,Active,118,0.93,1.8
EMP-01020,Marketing,East,Senior Manager,2018-09-18,Male,White,63,Master,138615.9,3.2,4.0,80.0,177,0,Active,108,0.63,6.3
EMP-01021,Finance,South,Analyst,2018-11-04,Female,White,58,High School,139750.04,1.5,4.9,57.0,60,0,On Leave,93,0.28,6.2
EMP-01022,Finance,North,Coordinator,2017-09-19,Male,Hispanic,47,Master,81694.5,4.0,2.6,50.0,160,1,Active,32,0.45,7.3
EMP-01023,HR,Central,Manager,2017-04-23,Male,Mixed,48,Master,61650.05,3.8,4.5,22.0,134,0,Active,71,0.63,7.7
EMP-01024,Marketing,Central,Specialist,2021-01-18,Male,White,60,Master,167723.95,3.7,2.6,56.0,146,0,Active,49,0.65,4.0
EMP-01025,Operations,West,Coordinator,2015-08-10,Male,White,46,High School,163261.25,1.5,3.6,41.0,147,0,Active,46,0.07,9.4
EMP-01026,Sales,North,VP,2022-06-16,Female,Asian,50,Associate,191361.18,1.9,2.9,51.0,132,0,Active,74,0.35,2.5
EMP-01027,R&D,West,Senior Engineer,2017-10-14,Female,White,39,Bachelor,111409.49,4.6,4.0,10.0,114,1,Active,19,0.53,7.2
EMP-01028,Sales,North,Specialist,2023-12-27,Male,Other,43,Master,90488.26,2.9,1.2,92.0,6,0,Active,93,0.34,1.0
EMP-01029,Operations,North,Senior Engineer,2022-09-16,Female,Hispanic,47,Master,88417.28,2.7,3.2,77.0,147,0,Active,17,0.58,2.3
EMP-01030,HR,Central,Director,2022-10-22,Male,Mixed,47,Master,68829.33,4.5,5.0,74.0,174,0,Active,22,0.18,2.2
EMP-01031,Marketing,West,VP,2023-01-26,Male,Asian,42,Bachelor,95957.24,2.2,4.0,59.0,97,0,On Leave,38,0.03,1.9
EMP-01032,HR,Central,Coordinator,2017-06-30,Male,Hispanic,42,Associate,60447.6,4.3,1.9,24.0,134,0,On Leave,36,0.34,7.5
EMP-01033,Sales,North,Senior Analyst,2021-10-26,Female,White,63,Bachelor,179525.77,2.8,2.2,11.0,83,0,On Leave,81,0.57,3.2
EMP-01034,Finance,Central,Specialist,2024-10-14,Female,White,29,Associate,95500.93,3.5,3.8,37.0,63,1,Active,70,0.01,0.2
EMP-01035,R&D,West,VP,2019-04-12,Male,White,23,Master,127564.7,2.5,1.6,42.0,65,1,On Leave,82,0.61,5.7
EMP-01036,HR,West,Senior Engineer,2020-11-05,Male,Asian,55,Bachelor,50653.37,4.7,1.0,76.0,6,0,Active,39,0.35,4.2
EMP-01037,Sales,South,Engineer,2018-08-10,Male,Hispanic,33,Bachelor,84917.46,1.4,4.1,16.0,90,0,On Leave,104,0.99,6.4
EMP-01038,Finance,Central,Coordinator,2017-01-21,Female,White,39,Bachelor,75766.65,1.9,3.4,82.0,14,0,Active,17,0.78,7.9
EMP-01039,Operations,South,Senior Analyst,2019-12-17,Female,White,38,Bachelor,181914.07,1.8,3.7,45.0,82,1,On Leave,34,0.29,5.0
EMP-01040,HR,North,Senior Analyst,2022-01-23,Female,White,36,Master,68802.42,2.0,1.1,80.0,33,0,Active,38,0.97,2.9
EMP-01041,R&D,Central,Director,2015-01-25,Male,Hispanic,24,Master,167284.34,2.8,2.5,50.0,65,0,Active,88,0.28,9.9
EMP-01042,HR,East,Manager,2015-09-22,Female,White,42,Associate,85226.97,1.5,3.1,6.0,155,0,Active,44,0.11,9.3
EMP-01043,Sales,South,Analyst,2024-10-02,Non-Binary,White,40,Bachelor,73786.19,1.2,3.8,61.0,193,1,Active,94,0.03,0.2
EMP-01044,Sales,West,Coordinator,2020-07-06,Female,Black,53,High School,41545.6,3.3,4.4,43.0,10,1,Active,20,0.78,4.5
EMP-01045,Finance,South,Manager,2015-10-14,Non-Binary,White,32,High School,86649.91,3.0,2.1,46.0,197,0,Terminated,118,0.32,9.2
EMP-01046,Engineering,Central,Engineer,2017-02-27,Female,White,39,Master,51246.12,2.4,4.6,78.0,183,0,Active,104,0.98,7.8
EMP-01047,Customer Support,South,Coordinator,2015-08-02,Male,White,50,Associate,97941.08,1.7,3.7,23.0,150,0,Terminated,26,0.62,9.4
EMP-01048,Finance,West,Specialist,2022-02-11,Female,Mixed,24,Master,48464.66,1.5,2.6,4.0,9,0,Active,68,0.16,2.9
EMP-01049,HR,South,Senior Manager,2016-08-02,Female,White,25,PhD,50276.22,4.6,3.6,29.0,151,0,Active,108,0.34,8.4
EMP-01050,HR,South,Senior Engineer,2017-04-16,Male,Black,49,Associate,96727.11,2.7,3.6,16.0,187,0,Terminated,81,0.51,7.7
EMP-01051,HR,East,VP,2016-05-29,Female,Black,30,Bachelor,111680.24,4.8,1.9,35.0,119,0,On Leave,22,0.72,8.6
EMP-01052,Operations,North,Senior Manager,2016-01-11,Female,Hispanic,59,Bachelor,93185.99,2.3,1.0,22.0,91,0,On Leave,71,0.59,9.0
EMP-01053,Sales,West,Manager,2016-12-12,Female,White,28,Master,43791.16,3.5,1.5,11.0,108,0,Active,56,0.26,8.1
EMP-01054,HR,North,Director,2021-08-24,Female,White,22,Associate,68494.98,3.3,4.8,83.0,11,0,Terminated,43,0.48,3.4
EMP-01055,HR,East,Manager,2021-02-26,Female,White,56,Master,190247.97,1.7,4.4,22.0,120,1,Active,101,0.22,3.8
EMP-01056,Finance,Central,Senior Engineer,2024-04-27,Female,White,55,PhD,131477.42,3.0,1.7,37.0,118,0,Active,119,0.35,0.7
EMP-01057,Sales,Central,VP,2023-12-02,Female,Black,30,Bachelor,176637.55,2.9,3.6,1.0,4,0,Active,81,0.29,1.1
EMP-01058,Finance,East,VP,2017-04-17,Male,White,47,Associate,48212.72,3.0,4.7,77.0,18,0,On Leave,74,0.9,7.7
EMP-01059,Engineering,Central,Engineer,2017-08-25,Male,White,29,Bachelor,41211.6,2.2,4.7,47.0,71,0,Active,80,0.79,7.4
EMP-01060,Finance,Central,Engineer,2020-09-09,Female,White,40,PhD,165080.21,2.0,3.3,87.0,36,0,On Leave,67,0.53,4.3
EMP-01061,Finance,South,Senior Engineer,2015-11-17,Male,Hispanic,47,Associate,101516.76,2.6,3.9,6.0,27,0,Active,52,0.17,9.1
EMP-01062,Engineering,South,Director,2019-10-12,Female,Asian,31,Bachelor,99062.96,4.7,2.6,17.0,43,0,Active,42,0.59,5.2
EMP-01063,Finance,South,Director,2023-02-17,Male,White,64,Associate,78114.98,3.3,1.3,27.0,170,0,Active,34,0.35,1.9
EMP-01064,R&D,East,VP,2020-03-28,Female,White,51,Master,65687.06,2.9,3.1,89.0,196,0,Active,25,0.04,4.8
EMP-01065,HR,Central,Senior Manager,2018-06-29,Female,White,61,Bachelor,172552.84,1.8,2.3,36.0,71,0,Active,95,0.69,6.5
EMP-01066,HR,North,Senior Analyst,2016-11-03,Female,White,57,Master,49825.08,4.7,2.6,20.0,119,0,Active,82,0.26,8.2
EMP-01067,R&D,West,Senior Analyst,2023-02-03,Female,White,52,Master,119736.87,3.6,1.7,80.0,19,0,Terminated,36,0.23,1.9
EMP-01068,R&D,Central,Senior Analyst,2017-03-20,Female,White,29,Bachelor,97669.26,5.0,3.9,31.0,98,0,Active,30,0.66,7.8
EMP-01069,Marketing,East,Senior Analyst,2017-09-30,Male,Mixed,63,Master,84066.82,1.7,4.8,36.0,133,1,Active,74,0.87,7.3
EMP-01070,Customer Support,South,Director,2019-10-03,Male,Hispanic,34,High School,161718.93,2.6,3.8,66.0,68,1,Active,114,0.28,5.2
EMP-01071,Sales,West,Senior Analyst,2016-12-23,Male,Mixed,58,Associate,180632.44,2.3,3.0,39.0,116,0,Active,44,0.78,8.0
EMP-01072,HR,West,Engineer,2021-10-17,Female,White,51,Master,71198.27,2.3,2.7,3.0,127,1,Active,25,0.89,3.2
EMP-01073,R&D,West,Senior Manager,2017-10-16,Female,Asian,36,Bachelor,52321.54,1.1,3.2,99.0,11,0,Active,61,0.21,7.2
EMP-01074,R&D,North,Coordinator,2018-05-26,Male,Asian,56,PhD,100008.47,3.2,3.6,25.0,116,0,On Leave,35,0.92,6.6
EMP-01075,Operations,South,Director,2018-03-14,Female,Asian,24,Master,110421.1,3.4,1.5,25.0,142,0,Terminated,116,0.28,6.8
EMP-01076,Sales,South,Senior Analyst,2021-06-19,Male,White,50,Bachelor,48501.45,1.2,4.2,14.0,194,1,Active,65,0.22,3.5
EMP-01077,Finance,South,Analyst,2020-01-11,Male,Hispanic,45,Master,115205.66,4.5,1.0,17.0,86,1,Active,18,0.36,5.0
EMP-01078,R&D,South,Specialist,2022-02-16,Male,Black,44,Bachelor,192183.29,1.8,4.4,51.0,62,1,Active,97,0.23,2.9
EMP-01079,Marketing,Central,VP,2017-04-04,Male,Black,30,Associate,101700.75,1.6,3.0,94.0,116,1,Active,93,0.57,7.7
EMP-01080,Operations,West,Director,2018-01-18,Male,Black,23,Bachelor,184001.64,1.7,2.7,70.0,163,0,Active,87,0.47,7.0
EMP-01081,R&D,West,Director,2024-09-02,Non-Binary,Asian,36,Associate,175772.08,2.7,1.5,66.0,6,0,Terminated,76,0.67,0.3
EMP-01082,HR,West,Senior Analyst,2023-10-06,Female,Mixed,53,Associate,109851.65,1.3,3.3,37.0,0,0,On Leave,89,0.72,1.2
EMP-01083,Operations,East,Senior Engineer,2020-05-24,Female,Asian,39,Bachelor,153042.02,4.3,1.4,81.0,71,0,Active,19,0.08,4.6
EMP-01084,Finance,South,Senior Manager,2015-11-24,Female,Asian,50,Bachelor,73449.44,3.7,4.5,48.0,176,1,Terminated,100,0.15,9.1
EMP-01085,Marketing,Central,Senior Manager,2019-01-12,Male,Black,61,High School,61617.78,2.9,2.2,46.0,149,1,Active,77,0.79,6.0
EMP-01086,Operations,Central,Senior Engineer,2019-06-20,Non-Binary,Hispanic,24,Master,40338.77,3.0,1.7,99.0,51,1,Active,71,0.07,5.5
EMP-01087,Finance,East,Senior Manager,2019-03-28,Non-Binary,White,54,Bachelor,51732.01,2.6,2.0,61.0,94,0,Terminated,38,0.66,5.8
EMP-01088,Sales,East,Analyst,2016-11-18,Female,White,28,Bachelor,140532.09,3.9,3.1,87.0,42,0,Active,98,0.66,8.1
EMP-01089,Finance,West,Senior Manager,2020-04-12,Male,Asian,51,Associate,181665.14,4.8,3.2,53.0,38,0,Active,96,0.74,4.7
EMP-01090,Finance,West,Coordinator,2019-12-13,Female,Mixed,48,Master,196454.36,3.2,2.4,17.0,170,0,Active,66,0.22,5.1
EMP-01091,Customer Support,West,Analyst,2019-09-28,Male,Hispanic,59,Bachelor,117195.08,3.3,4.2,99.0,181,0,Active,111,0.15,5.3
EMP-01092,Finance,West,VP,2020-08-31,Female,Asian,50,Bachelor,62478.89,3.1,2.5,66.0,148,0,Active,117,0.45,4.3
EMP-01093,Marketing,West,Senior Analyst,2021-11-01,Male,White,52,Bachelor,40023.35,4.6,2.8,16.0,116,0,On Leave,33,0.04,3.2
EMP-01094,Operations,South,Specialist,2023-03-30,Male,White,22,Bachelor,197582.21,3.5,1.5,74.0,14,0,Active,118,0.84,1.8
EMP-01095,Finance,Central,Coordinator,2019-11-11,Female,Asian,62,Bachelor,170852.92,4.5,1.5,44.0,91,1,Active,16,0.75,5.1
EMP-01096,Marketing,South,Senior Manager,2023-07-12,Non-Binary,White,64,Bachelor,123787.22,3.3,1.4,82.0,165,1,On Leave,77,0.88,1.5
EMP-01097,Marketing,Central,Senior Engineer,2016-09-30,Female,White,48,Bachelor,79295.66,3.8,1.6,28.0,122,1,On Leave,20,0.07,8.3
EMP-01098,Engineering,North,Senior Analyst,2024-03-11,Male,White,48,PhD,122834.5,3.6,4.6,94.0,22,1,Active,16,0.92,0.8
EMP-01099,Customer Support,North,Director,2023-11-25,Male,White,50,Bachelor,174167.47,2.8,3.7,30.0,90,1,Active,56,0.76,1.1
EMP-01100,R&D,North,Senior Engineer,2020-05-28,Female,White,26,Associate,128957.9,1.5,3.7,100.0,79,0,On Leave,58,0.11,4.6
EMP-01101,R&D,Central,Analyst,2015-03-23,Male,White,24,PhD,199281.59,2.7,1.6,70.0,50,0,Active,17,0.1,9.8
EMP-01102,Finance,East,VP,2023-07-18,Female,Mixed,50,Bachelor,57076.11,4.5,3.1,97.0,22,0,Active,47,0.9,1.5
EMP-01103,Customer Support,South,Senior Analyst,2019-04-12,Female,Asian,62,Bachelor,197204.44,3.6,3.0,73.0,178,0,Active,83,0.47,5.7
EMP-01104,HR,East,Director,2019-10-17,Male,White,60,Master,133543.28,4.8,2.2,76.0,198,0,Terminated,98,1.0,5.2
EMP-01105,Marketing,Central,Analyst,2024-07-30,Female,Hispanic,34,High School,130871.7,2.1,2.1,13.0,113,0,On Leave,57,0.64,0.4
EMP-01106,R&D,West,Senior Manager,2015-12-07,Male,White,54,Bachelor,97463.73,2.9,4.0,2.0,45,0,Active,55,0.69,9.1
EMP-01107,Finance,East,Manager,2023-07-06,Female,Hispanic,41,Bachelor,46544.78,4.0,2.2,10.0,93,0,Active,71,0.47,1.5
EMP-01108,HR,Central,Coordinator,2018-05-14,Male,Black,24,Bachelor,161671.06,1.5,3.4,44.0,60,0,Active,65,0.44,6.6
EMP-01109,Sales,North,Director,2021-09-03,Male,Hispanic,27,High School,84138.64,1.4,4.7,41.0,143,0,Terminated,81,0.8,3.3
EMP-01110,R&D,West,Senior Engineer,2021-01-09,Male,Hispanic,64,Bachelor,96006.36,4.0,3.1,19.0,113,0,Active,62,0.45,4.0
EMP-01111,HR,North,Specialist,2016-09-17,Female,White,38,Associate,125392.85,3.7,3.4,5.0,59,0,Active,25,0.5,8.3
EMP-01112,Marketing,East,Director,2021-03-14,Non-Binary,Asian,25,Associate,49113.94,2.9,4.5,70.0,159,0,Active,64,0.39,3.8
EMP-01113,Marketing,East,Specialist,2023-02-24,Female,Black,54,Master,41726.49,1.3,3.9,21.0,168,0,Terminated,98,0.2,1.9
EMP-01114,Marketing,South,Coordinator,2016-12-20,Female,Asian,54,Associate,56790.36,3.5,1.1,98.0,187,0,On Leave,111,0.85,8.0
EMP-01115,Operations,South,Senior Manager,2017-11-19,Female,White,27,Bachelor,157655.92,3.7,1.6,11.0,148,1,Active,20,0.22,7.1
EMP-01116,Engineering,Central,Director,2019-04-08,Female,Hispanic,62,PhD,70486.7,2.2,2.1,37.0,195,1,Active,75,0.3,5.7
EMP-01117,HR,East,Specialist,2020-03-14,Male,White,35,Associate,122283.95,1.4,2.7,48.0,6,1,On Leave,72,0.59,4.8
EMP-01118,Operations,North,Specialist,2018-06-06,Female,Asian,28,Bachelor,69744.35,3.0,2.1,23.0,69,0,Active,53,0.33,6.6
EMP-01119,Finance,South,Senior Analyst,2020-02-01,Female,Mixed,27,PhD,85558.42,2.9,2.8,51.0,19,1,Active,63,0.35,4.9
EMP-01120,Customer Support,North,Director,2018-03-06,Female,White,24,Bachelor,46067.04,2.2,4.1,13.0,171,0,Terminated,53,0.0,6.8
EMP-01121,Finance,Central,Senior Engineer,2019-03-17,Male,Hispanic,58,Master,98634.03,3.3,4.9,1.0,43,0,On Leave,98,0.8,5.8
EMP-01122,Marketing,North,Analyst,2021-04-21,Female,White,43,Master,61817.93,3.4,3.5,70.0,139,1,Active,38,0.49,3.7
EMP-01123,HR,North,Senior Manager,2021-10-18,Male,Asian,59,Master,129299.64,4.7,4.5,84.0,58,0,Active,19,0.2,3.2
EMP-01124,R&D,West,Senior Engineer,2020-05-23,Female,White,29,PhD,173792.85,4.1,2.4,58.0,161,1,On Leave,104,0.71,4.6
EMP-01125,R&D,Central,Coordinator,2015-10-22,Female,White,45,Bachelor,180539.24,4.2,1.5,24.0,43,0,Terminated,77,0.66,9.2
EMP-01126,Operations,South,Senior Analyst,2018-09-26,Female,White,34,Bachelor,189338.65,1.7,4.3,40.0,80,0,On Leave,112,0.38,6.3
