transaction_id,date,region,country,customer_id,customer_segment,product,sales_channel,quantity,unit_price,discount_percent,customer_lifetime_value,recency_days,frequency,monetary_value,satisfaction_score,nps_score,revenue,cost,profit,profit_margin
TXN-000742,2022-10-19,Central,UK,CUST-0090,SMB,Product A,Online,23,2300.25,20,36962.86,272,10,21992.43,3.3,59,42324.6,29220.12,13104.48,30.96
TXN-000743,2022-05-27,South,Canada,CUST-0342,Startup,Product E,Direct,45,3941.78,20,44065.45,24,37,24244.79,2.3,-83,141904.08,70623.49,71280.58999999998,50.23
TXN-000744,2022-05-03,Central,Australia,CUST-0479,Startup,Product E,Online,21,4589.41,0,44581.81,115,26,18297.09,4.6,-59,96377.61,67142.31,29235.300000000003,30.33
TXN-000745,2022-12-06,East,Germany,CUST-0911,Startup,Product B,Online,28,3432.46,0,23001.64,351,15,4076.67,1.5,-99,96108.88,60134.58,35974.3,37.43
TXN-000746,2023-09-22,East,France,CUST-0048,Enterprise,Product E,Online,13,1251.53,15,43037.46,260,16,14122.94,3.5,87,13829.41,5536.88,8292.529999999999,59.96
TXN-000747,2023-08-15,East,UK,CUST-0106,Startup,Premium Plan,Online,34,3058.88,0,5522.14,306,29,18316.74,3.9,-68,104001.92,56741.53,47260.39,45.44
TXN-000748,2024-06-18,East,Australia,CUST-0534,Individual,Premium Plan,Direct,38,4851.26,5,5540.06,364,28,12885.22,3.8,73,175130.49,113875.13,61255.359999999986,34.98
TXN-000749,2022-09-12,North,UK,CUST-0785,SMB,Product E,Direct,6,4938.39,10,27639.21,226,10,13911.21,2.0,-42,26667.31,14938.03,11729.28,43.98
TXN-000750,2024-08-17,East,Brazil,CUST-0675,Startup,Product A,Online,44,3229.68,10,32766.31,102,40,14696.13,2.9,-1,127895.33,72259.36,55635.97,43.5
TXN-000751,2023-09-15,West,India,CUST-0764,SMB,Product B,Direct,4,4440.59,10,8073.19,131,4,11724.48,3.7,84,15986.12,8541.54,7444.58,46.57
TXN-000752,2024-04-04,West,Germany,CUST-0320,Individual,Enterprise Suite,Online,5,1041.73,10,23872.91,264,46,7335.65,4.7,89,4687.78,2430.67,2257.1099999999997,48.15
TXN-000753,2023-07-12,North,India,CUST-0024,Individual,Product E,Online,40,1268.09,25,5170.95,12,40,15961.93,3.0,90,38042.7,15529.75,22512.949999999997,59.18
TXN-000754,2024-10-21,East,Japan,CUST-0592,Startup,Product B,Online,6,4766.79,0,30303.92,322,14,1432.36,2.2,-28,28600.74,16774.9,11825.84,41.35
TXN-000755,2024-10-08,East,UK,CUST-0777,Startup,Product C,Retail,21,719.42,20,42827.15,181,44,4356.09,2.5,58,12086.26,7614.56,4471.7,37.0
TXN-000756,2024-06-15,East,Japan,CUST-0320,Individual,Product A,Partner,28,995.98,0,37013.13,349,33,23139.01,3.2,66,27887.44,17765.79,10121.649999999998,36.29
TXN-000757,2022-06-14,Central,USA,CUST-0655,SMB,Enterprise Suite,Direct,3,2131.72,0,19225.43,161,18,12271.52,4.9,-16,6395.16,3756.46,2638.7,41.26
TXN-000758,2022-03-23,South,UK,CUST-0914,SMB,Premium Plan,Direct,23,2968.44,0,49692.79,114,12,20559.93,3.5,-79,68274.12,34299.77,33974.35,49.76
TXN-000759,2024-06-03,Central,Australia,CUST-0215,Individual,Product A,Online,8,3038.9,10,33315.28,18,10,18190.86,1.6,-84,21880.08,8900.44,12979.640000000001,59.32
TXN-000760,2023-10-23,South,Germany,CUST-0329,SMB,Product A,Retail,19,1495.28,0,40854.8,104,21,8085.66,4.4,30,28410.32,18998.94,9411.380000000001,33.13
TXN-000761,2023-05-28,East,Japan,CUST-0206,SMB,Premium Plan,Retail,11,4607.04,15,33650.02,186,33,20110.86,1.7,-69,43075.82,22774.78,20301.04,47.13
TXN-000762,2022-02-22,East,UK,CUST-0198,Individual,Product D,Direct,10,4579.74,10,49476.11,342,14,2373.93,1.2,-68,41217.66,23920.78,17296.880000000005,41.96
TXN-000763,2022-07-07,Central,USA,CUST-0294,Startup,Product B,Online,28,1990.74,0,41157.31,93,9,21886.96,1.4,91,55740.72,25549.7,30191.02,54.16
TXN-000764,2023-04-14,Central,India,CUST-0284,SMB,Premium Plan,Direct,20,2199.74,10,26211.45,301,26,17045.94,4.1,-91,39595.32,17524.36,22070.96,55.74
TXN-000765,2022-02-12,South,Australia,CUST-0546,SMB,Product C,Online,44,3527.36,20,18660.54,143,15,23184.1,4.6,-96,124163.07,52899.09,71263.98000000001,57.4
TXN-000766,2023-07-06,West,Brazil,CUST-0327,SMB,Product E,Online,28,3331.83,10,34266.66,143,21,22398.21,2.1,-33,83962.12,53704.65,30257.469999999994,36.04
TXN-000767,2022-03-24,South,UK,CUST-0792,SMB,Product C,Partner,29,1942.37,0,29715.98,301,22,9568.52,3.0,65,56328.73,33455.79,22872.940000000002,40.61
TXN-000768,2022-12-25,Central,Brazil,CUST-0452,SMB,Product B,Online,8,2100.51,20,31652.85,100,46,21435.13,3.4,1,13443.26,7882.43,5560.83,41.37
TXN-000769,2024-08-21,Central,Canada,CUST-0688,Startup,Premium Plan,Partner,19,1772.79,10,17479.08,62,41,14119.1,2.7,68,30314.71,20487.27,9827.439999999999,32.42
TXN-000770,2024-11-28,North,Germany,CUST-0121,SMB,Product A,Direct,48,1215.16,0,21722.06,84,43,4012.15,1.3,-28,58327.68,26108.27,32219.41,55.24
TXN-000771,2024-06-24,Central,UK,CUST-0280,SMB,Premium Plan,Direct,21,2317.78,0,28125.78,276,5,20755.82,1.2,88,48673.38,21955.63,26717.749999999996,54.89
TXN-000772,2023-07-24,North,Mexico,CUST-0153,SMB,Product D,Retail,18,3447.85,5,42044.53,167,44,22707.2,2.8,42,58958.23,26934.52,32023.710000000003,54.32
TXN-000773,2023-01-07,West,USA,CUST-0162,Government,Product B,Partner,9,3722.74,20,38263.99,295,16,2205.23,4.2,-49,26803.73,14125.86,12677.869999999999,47.3
TXN-000774,2024-06-11,South,Japan,CUST-0281,SMB,Enterprise Suite,Direct,4,3905.42,0,6373.47,129,35,23270.77,1.3,-93,15621.68,10345.72,5275.960000000001,33.77
TXN-000775,2024-10-04,South,Mexico,CUST-0118,Enterprise,Enterprise Suite,Partner,41,1904.92,0,12654.94,364,5,15071.5,1.8,83,78101.72,51894.08,26207.64,33.56
TXN-000776,2022-07-06,North,Canada,CUST-0016,Enterprise,Product B,Direct,25,3834.95,20,1819.56,67,26,744.85,2.1,-3,76699.0,44268.85,32430.15,42.28
TXN-000777,2024-08-20,South,Germany,CUST-0982,Startup,Product E,Partner,34,82.26,0,894.05,47,26,13590.69,3.2,-71,2796.84,1670.95,1125.89,40.26
TXN-000778,2023-12-14,Central,India,CUST-0638,Startup,Product C,Partner,9,2411.4,20,11606.59,310,5,19939.05,1.2,-27,17362.08,11620.94,5741.140000000001,33.07
TXN-000779,2024-04-16,East,Australia,CUST-0574,SMB,Product C,Online,9,3979.83,0,40066.39,148,36,13376.22,4.4,-23,35818.47,21034.96,14783.510000000002,41.27
TXN-000780,2023-11-14,North,Brazil,CUST-0527,SMB,Product E,Direct,18,3168.72,5,45285.01,250,24,17710.43,2.9,23,54185.11,25409.56,28775.55,53.11
TXN-000781,2023-10-20,South,Canada,CUST-0105,Enterprise,Product D,Retail,11,2396.61,0,19892.53,137,15,22001.61,2.9,61,26362.71,16120.12,10242.589999999998,38.85
TXN-000782,2022-08-03,North,Japan,CUST-0212,Startup,Product A,Online,13,3240.98,20,28378.33,95,30,21757.06,2.3,86,33706.19,21267.5,12438.690000000002,36.9
TXN-000783,2022-11-26,North,Australia,CUST-0556,Startup,Basic Plan,Retail,38,4539.38,10,35449.6,238,5,4553.86,1.8,83,155246.8,91689.29,63557.509999999995,40.94
TXN-000784,2023-11-07,East,India,CUST-0359,Enterprise,Basic Plan,Partner,9,2853.59,20,47670.37,284,40,10735.54,2.5,40,20545.85,9904.56,10641.289999999999,51.79
TXN-000785,2024-04-23,Central,Japan,CUST-0563,Enterprise,Product A,Online,16,4008.94,10,45690.15,320,48,2868.01,4.7,78,57728.74,30017.52,27711.219999999998,48.0
TXN-000786,2024-10-11,North,USA,CUST-0327,Enterprise,Enterprise Suite,Partner,4,4904.68,0,3331.02,35,22,14917.94,1.4,-42,19618.72,10617.21,9001.510000000002,45.88
TXN-000787,2023-08-14,South,Brazil,CUST-0278,Enterprise,Product D,Direct,34,3542.56,0,12784.21,296,33,23872.7,1.2,-39,120447.04,53429.05,67017.98999999999,55.64
TXN-000788,2024-03-31,West,Mexico,CUST-0145,Startup,Product E,Direct,7,2887.96,5,2932.65,358,5,4627.99,1.5,-72,19204.93,10287.45,8917.48,46.43
TXN-000789,2022-03-17,North,UK,CUST-0966,SMB,Basic Plan,Retail,15,235.56,10,31018.85,258,32,10150.4,4.1,-8,3180.06,1425.81,1754.25,55.16
TXN-000790,2024-07-20,North,Canada,CUST-0722,SMB,Product B,Direct,38,1903.67,20,35669.42,270,48,23855.27,1.2,-39,57871.57,31819.84,26051.73,45.02
TXN-000791,2022-06-30,East,UK,CUST-0824,SMB,Premium Plan,Retail,11,2848.94,0,15760.03,355,23,18777.94,2.3,34,31338.34,13013.03,18325.309999999998,58.48
TXN-000792,2023-10-07,Central,Australia,CUST-0291,Government,Product C,Partner,32,3996.17,10,42765.67,324,10,1872.12,2.7,71,115089.7,78785.74,36303.95999999999,31.54
TXN-000793,2023-06-01,West,UK,CUST-0588,Individual,Premium Plan,Online,27,2218.62,25,22914.23,47,36,10767.55,3.0,33,44927.06,21291.09,23635.969999999998,52.61
TXN-000794,2023-10-25,South,Mexico,CUST-0251,SMB,Product B,Direct,30,4802.29,0,49919.88,94,17,24698.35,1.0,-39,144068.7,77812.12,66256.58000000002,45.99
TXN-000795,2022-08-26,West,France,CUST-0176,SMB,Product C,Partner,17,1395.38,20,519.78,182,27,11385.74,2.9,-33,18977.17,7777.33,11199.839999999998,59.02
TXN-000796,2024-04-07,South,Australia,CUST-0073,SMB,Product B,Online,36,3735.61,5,5919.74,190,45,15772.1,1.8,97,127757.86,58489.65,69268.20999999999,54.22
TXN-000797,2024-11-19,Central,Brazil,CUST-0319,SMB,Product E,Partner,19,2124.21,10,15438.77,51,8,17554.32,1.4,-84,36323.99,22084.02,14239.969999999998,39.2
TXN-000798,2022-01-03,South,Japan,CUST-0628,Enterprise,Product E,Retail,7,2455.64,0,1762.63,206,40,16631.89,3.1,76,17189.48,7452.33,9737.15,56.65
TXN-000799,2024-08-04,East,Brazil,CUST-0914,Startup,Product D,Partner,43,4022.39,0,39225.8,304,44,13016.09,4.0,51,172962.77,101779.03,71183.73999999999,41.16
TXN-000800,2024-04-26,East,UK,CUST-0347,Startup,Product B,Retail,45,1516.27,0,3112.2,333,6,3406.61,4.7,39,68232.15,27335.21,40896.939999999995,59.94
TXN-000801,2022-04-22,East,Germany,CUST-0554,Individual,Product B,Retail,21,529.22,25,37574.49,125,7,17739.53,4.7,-44,8335.22,4496.87,3838.3499999999995,46.05
TXN-000802,2023-01-20,East,Australia,CUST-0455,SMB,Product D,Direct,28,2625.27,15,3102.14,212,26,23339.86,2.6,56,62481.43,38513.75,23967.68,38.36
TXN-000803,2024-11-27,West,Japan,CUST-0052,Individual,Product D,Retail,3,2667.53,0,13010.0,266,17,23548.25,3.8,-13,8002.59,5424.86,2577.7300000000005,32.21
TXN-000804,2024-01-11,Central,India,CUST-0134,Individual,Premium Plan,Retail,14,3995.98,25,42143.2,135,37,14875.4,3.8,-39,41957.79,22986.61,18971.18,45.21
TXN-000805,2024-10-17,South,USA,CUST-0030,Enterprise,Product E,Partner,2,4843.18,10,47579.22,273,23,12355.72,2.6,-3,8717.72,5685.35,3032.369999999999,34.78
TXN-000806,2024-06-24,South,Brazil,CUST-0483,SMB,Premium Plan,Retail,29,323.74,20,21019.05,278,27,8415.63,1.4,-23,7510.77,4812.73,2698.040000000001,35.92
TXN-000807,2022-04-16,East,Brazil,CUST-0925,SMB,Product E,Retail,18,2978.86,0,48511.98,315,40,2678.87,2.5,-74,53619.48,26205.51,27413.970000000005,51.13
TXN-000808,2023-02-21,East,Australia,CUST-0692,SMB,Premium Plan,Partner,37,3422.33,0,31530.61,300,19,22089.63,5.0,32,126626.21,83879.75,42746.46000000001,33.76
TXN-000809,2023-07-01,North,Germany,CUST-0052,SMB,Enterprise Suite,Online,45,4929.72,10,21083.84,267,27,3512.63,3.2,-61,199653.66,118211.92,81441.74,40.79
TXN-000810,2022-09-26,Central,UK,CUST-0109,Startup,Product B,Direct,45,4715.82,0,40238.67,298,25,7269.85,2.4,74,212211.9,91517.53,120694.37,56.87
TXN-000811,2023-08-13,West,UK,CUST-0393,SMB,Premium Plan,Partner,24,3576.63,5,15118.76,279,40,18535.92,4.0,36,81547.16,55593.46,25953.700000000004,31.83
TXN-000812,2024-06-16,South,Australia,CUST-0056,Individual,Premium Plan,Retail,46,2632.86,5,13656.91,214,25,17648.62,3.7,43,115055.98,52120.71,62935.27,54.7
TXN-000813,2024-09-19,North,Brazil,CUST-0089,Enterprise,Product E,Partner,12,849.54,0,32999.11,62,21,17057.22,3.3,-88,10194.48,5516.32,4678.16,45.89
TXN-000814,2022-09-06,North,Japan,CUST-0437,Government,Basic Plan,Online,45,1951.67,0,19829.12,54,25,18568.5,3.5,81,87825.15,47417.64,40407.509999999995,46.01
TXN-000815,2022-03-01,South,USA,CUST-0402,SMB,Product E,Partner,32,2946.36,25,7227.94,338,7,13595.24,3.3,42,70712.64,41548.7,29163.940000000002,41.24
TXN-000816,2023-05-06,West,Australia,CUST-0184,Individual,Product B,Partner,18,3639.74,0,3814.73,112,35,3958.28,4.8,52,65515.32,39275.58,26239.739999999998,40.05
TXN-000817,2022-11-21,North,Japan,CUST-0722,SMB,Product D,Partner,13,3195.23,0,39498.21,269,6,24959.11,3.0,43,41537.99,19517.55,22020.44,53.01
TXN-000818,2023-09-29,North,Japan,CUST-0611,Enterprise,Product B,Partner,4,3584.91,5,33957.58,324,40,22314.28,3.4,-57,13622.66,6889.43,6733.23,49.43
TXN-000819,2022-01-29,Central,India,CUST-0913,Individual,Basic Plan,Retail,23,2174.3,10,20884.01,107,15,10835.69,2.9,15,45008.01,19955.52,25052.49,55.66
TXN-000820,2024-04-15,West,Mexico,CUST-0607,SMB,Product A,Partner,10,3651.76,10,44863.27,283,24,13305.12,3.4,17,32865.84,14388.82,18477.019999999997,56.22
TXN-000821,2022-07-10,North,France,CUST-0645,Startup,Product B,Online,5,761.52,15,20837.41,168,49,9899.42,4.6,-6,3236.46,2095.67,1140.79,35.25
TXN-000822,2023-04-06,West,USA,CUST-0857,Startup,Product A,Partner,40,854.8,0,35659.63,74,4,15985.66,2.4,-54,34192.0,21377.4,12814.599999999999,37.48
TXN-000823,2022-08-21,South,Canada,CUST-0707,SMB,Premium Plan,Partner,14,856.02,0,45501.21,236,7,18305.39,3.0,60,11984.28,6385.28,5599.000000000001,46.72
TXN-000824,2024-08-03,East,Germany,CUST-0717,SMB,Product B,Retail,34,4459.78,15,42115.42,92,30,5865.92,2.8,-17,128887.64,55263.51,73624.13,57.12
TXN-000825,2022-08-29,North,France,CUST-0457,Startup,Basic Plan,Retail,28,426.37,20,25799.69,85,17,10876.63,2.6,53,9550.69,5109.39,4441.3,46.5
TXN-000826,2022-11-12,Central,India,CUST-0632,Enterprise,Product A,Partner,8,4017.47,10,34191.5,75,38,16041.85,4.3,-61,28925.78,14125.52,14800.259999999998,51.17
TXN-000827,2024-10-17,South,USA,CUST-0365,Startup,Product A,Retail,16,1206.18,0,20976.46,84,30,24701.69,1.9,-30,19298.88,12223.44,7075.4400000000005,36.66
TXN-000828,2023-08-21,West,UK,CUST-0320,Individual,Basic Plan,Retail,31,2368.73,0,32536.26,245,45,8189.37,3.0,72,73430.63,31501.14,41929.490000000005,57.1
TXN-000829,2024-11-08,South,France,CUST-0341,Enterprise,Product B,Partner,7,4583.99,0,13248.85,228,39,18650.51,4.7,5,32087.93,17180.22,14907.71,46.46
TXN-000830,2023-07-14,North,UK,CUST-0838,Enterprise,Enterprise Suite,Retail,3,2950.39,10,22019.73,83,9,8732.13,1.6,-6,7966.05,4599.73,3366.3200000000006,42.26
TXN-000831,2024-04-30,West,Germany,CUST-0203,Startup,Product E,Direct,29,1090.08,0,10872.51,15,19,2399.26,1.0,70,31612.32,21993.25,9619.07,30.43
TXN-000832,2024-09-15,East,UK,CUST-0731,SMB,Product C,Direct,36,1456.25,0,2390.16,301,13,19276.63,2.1,99,52425.0,22379.31,30045.69,57.31
TXN-000833,2024-08-25,South,Germany,CUST-0777,SMB,Product E,Direct,39,4606.21,5,29632.72,181,47,16267.74,4.7,-78,170660.08,74098.58,96561.49999999999,56.58
TXN-000834,2023-05-15,North,USA,CUST-0687,Enterprise,Product A,Retail,4,2164.36,5,43289.25,338,49,12907.06,1.4,-54,8224.57,5727.71,2496.8599999999997,30.36
TXN-000835,2024-07-24,Central,Brazil,CUST-0829,Startup,Premium Plan,Direct,9,2955.58,5,1766.12,263,37,16908.39,1.5,-57,25270.21,13183.15,12087.06,47.83
TXN-000836,2022-10-24,West,Germany,CUST-0547,Enterprise,Product B,Online,17,2326.66,5,10203.47,78,19,21994.57,2.3,-19,37575.56,23413.87,14161.689999999999,37.69
TXN-000837,2024-02-25,South,Japan,CUST-0081,SMB,Product B,Direct,49,1923.27,10,23279.16,229,6,18937.11,4.1,69,84816.21,53861.91,30954.300000000003,36.5
TXN-000838,2023-01-26,South,Canada,CUST-0998,Individual,Premium Plan,Online,20,1155.23,0,33461.89,233,12,21459.65,4.0,-89,23104.6,11422.17,11682.429999999998,50.56
TXN-000839,2024-11-06,East,Canada,CUST-0945,SMB,Product B,Retail,14,3446.65,5,8975.85,30,15,7321.47,1.3,-7,45840.44,21283.26,24557.180000000004,53.57
TXN-000840,2022-10-07,East,Australia,CUST-0774,SMB,Product B,Direct,46,3605.3,0,3306.39,155,47,20032.04,4.7,63,165843.8,80073.92,85769.87999999999,51.72
TXN-000841,2022-05-23,Central,Canada,CUST-0783,Government,Enterprise Suite,Online,29,1410.68,0,26192.91,305,3,9064.23,2.0,-22,40909.72,25745.22,15164.5,37.07
TXN-000842,2023-07-20,Central,Australia,CUST-0477,Startup,Product C,Retail,13,3955.6,10,41026.13,185,4,614.23,2.1,40,46280.52,30181.56,16098.959999999995,34.79
TXN-000843,2024-04-29,North,Canada,CUST-0582,Individual,Product D,Direct,36,4279.95,5,2244.13,357,37,1175.29,2.5,-20,146374.29,89266.58,57107.71000000001,39.01
TXN-000844,2023-11-28,North,Germany,CUST-0135,SMB,Product A,Partner,45,4607.34,10,17793.79,255,38,18285.83,3.5,92,186597.27,99338.47,87258.79999999999,46.76
TXN-000845,2024-11-05,Central,Japan,CUST-0096,Individual,Product C,Direct,17,848.0,5,33343.98,169,6,6870.54,3.1,19,13695.2,6556.84,7138.360000000001,52.12
TXN-000846,2023-07-02,Central,Brazil,CUST-0833,Enterprise,Product E,Direct,47,1554.42,15,6971.73,81,49,7758.85,4.7,0,62099.08,32761.9,29337.18,47.24
TXN-000847,2022-01-06,West,UK,CUST-0822,Enterprise,Product D,Direct,43,4308.75,5,12179.37,286,28,15602.19,3.3,12,176012.44,118695.39,57317.05,32.56
TXN-000848,2023-08-03,East,India,CUST-0942,SMB,Product D,Partner,4,1032.77,5,27006.89,210,8,18563.58,4.4,-74,3924.53,2586.1,1338.4300000000003,34.1
TXN-000849,2023-09-04,North,Canada,CUST-0716,SMB,Premium Plan,Online,20,67.17,10,47684.97,259,31,14016.22,1.3,47,1209.06,600.92,608.14,50.3
TXN-000850,2024-09-29,East,Brazil,CUST-0480,Individual,Product B,Online,11,4360.6,0,14723.46,37,21,17688.67,4.4,-83,47966.6,23905.7,24060.899999999998,50.16
TXN-000851,2022-11-01,East,Brazil,CUST-0100,SMB,Product C,Partner,42,1665.92,0,24632.61,286,45,23532.22,1.8,-37,69968.64,44359.57,25609.07,36.6
TXN-000852,2024-07-03,Central,Germany,CUST-0467,Startup,Premium Plan,Direct,22,2101.76,10,20296.58,54,29,21368.58,2.5,-92,41614.85,21971.48,19643.37,47.2
TXN-000853,2024-09-18,West,USA,CUST-0318,Startup,Product E,Direct,45,2259.35,0,44921.14,212,15,6096.01,2.3,17,101670.75,58137.05,43533.7,42.82
TXN-000854,2023-12-08,South,USA,CUST-0701,Startup,Product B,Direct,8,4248.96,5,4058.55,342,49,22679.11,2.3,22,32292.1,17008.1,15284.0,47.33
TXN-000855,2023-11-12,West,Canada,CUST-0660,SMB,Product B,Online,28,1722.57,5,28524.31,100,24,7501.88,4.7,-76,45820.36,21659.36,24161.0,52.73
TXN-000856,2024-02-12,West,India,CUST-0728,Startup,Basic Plan,Online,45,4466.79,25,42382.93,85,21,16548.65,2.8,12,150754.16,68842.81,81911.35,54.33
TXN-000857,2024-07-21,East,Canada,CUST-0785,SMB,Basic Plan,Partner,41,3103.85,20,49411.82,213,49,21880.44,2.1,28,101806.28,44984.38,56821.9,55.81
TXN-000858,2023-10-22,West,Canada,CUST-0477,Enterprise,Basic Plan,Retail,30,2660.07,0,35086.91,264,23,15623.81,2.2,-42,79802.1,32194.31,47607.79000000001,59.66
TXN-000859,2023-01-22,North,Australia,CUST-0482,Government,Enterprise Suite,Partner,33,1661.79,5,19306.81,86,31,20174.28,4.2,63,52097.12,25224.64,26872.480000000003,51.58
TXN-000860,2023-05-05,East,Japan,CUST-0238,Enterprise,Premium Plan,Online,33,1256.37,0,20885.31,63,34,23190.94,3.2,-83,41460.21,18716.07,22744.14,54.86
TXN-000861,2024-02-24,North,Japan,CUST-0971,Enterprise,Product A,Direct,47,3139.09,0,17908.27,192,28,24176.73,2.8,-54,147537.23,70432.08,77105.15000000001,52.26
TXN-000862,2023-04-24,South,India,CUST-0230,Individual,Product D,Direct,36,2262.13,15,30378.85,93,32,10324.76,4.7,-22,69221.18,29262.64,39958.53999999999,57.73
TXN-000863,2024-04-21,East,Australia,CUST-0148,SMB,Product E,Direct,27,4557.05,0,37100.59,253,22,24819.93,4.7,60,123040.35,61823.82,61216.530000000006,49.75
TXN-000864,2022-03-31,South,Brazil,CUST-0882,Startup,Product D,Direct,20,2483.61,0,41063.64,138,3,6864.86,4.0,-79,49672.2,27617.13,22055.069999999996,44.4
TXN-000865,2023-10-14,East,Australia,CUST-0918,SMB,Product C,Retail,33,2583.38,20,21121.36,49,9,11608.45,3.1,-13,68201.23,46606.77,21594.46,31.66
TXN-000866,2024-08-26,Central,Canada,CUST-0632,SMB,Product A,Partner,25,2112.78,15,35977.07,121,6,19041.57,1.5,-36,44896.58,22633.34,22263.24,49.59
TXN-000867,2024-02-20,West,USA,CUST-0265,SMB,Product B,Partner,44,3956.85,15,45853.02,39,1,24256.82,3.8,38,147986.19,60571.77,87414.42000000001,59.07
TXN-000868,2024-03-01,Central,France,CUST-0935,SMB,Product A,Online,43,2152.95,20,46080.83,34,22,1418.24,4.3,6,74061.48,37675.76,36385.719999999994,49.13
TXN-000869,2022-11-08,South,India,CUST-0373,SMB,Product B,Partner,19,1383.24,10,35349.44,358,4,23646.48,4.4,53,23653.4,15260.4,8393.000000000002,35.48
TXN-000870,2024-10-11,West,Brazil,CUST-0402,Startup,Premium Plan,Retail,47,4317.05,0,32026.66,266,45,24967.02,3.3,-11,202901.35,101865.44,101035.91,49.8
TXN-000871,2022-03-17,East,Germany,CUST-0188,Startup,Basic Plan,Retail,21,3004.3,5,26810.54,9,8,22748.53,3.5,97,59935.78,29219.84,30715.94,51.25
TXN-000872,2022-09-16,West,France,CUST-0717,Individual,Product A,Retail,42,2977.98,5,9568.28,188,37,2798.77,3.8,90,118821.4,80287.45,38533.95,32.43
TXN-000873,2024-10-25,North,France,CUST-0940,Enterprise,Product B,Direct,33,3073.57,0,6619.67,96,42,21033.44,4.5,-63,101427.81,49615.32,51812.49,51.08
TXN-000874,2023-11-11,West,Australia,CUST-0682,Startup,Product D,Online,3,3608.26,15,24542.69,133,19,16030.07,1.2,25,9201.06,6358.65,2842.41,30.89
TXN-000875,2022-07-25,North,UK,CUST-0339,Startup,Basic Plan,Retail,14,1599.69,5,8392.49,163,44,337.21,3.3,-52,21275.88,13824.87,7451.01,35.02
TXN-000876,2024-06-20,West,France,CUST-0808,Individual,Basic Plan,Partner,15,217.53,0,29061.5,139,1,24610.97,2.5,4,3262.95,1974.98,1287.9699999999998,39.47
TXN-000877,2022-07-24,North,Canada,CUST-0882,Enterprise,Basic Plan,Partner,33,4062.44,0,32462.29,298,41,3848.04,4.3,44,134060.52,77687.79,56372.729999999996,42.05
TXN-000878,2024-12-13,South,Mexico,CUST-0904,Startup,Product D,Partner,42,688.08,0,26517.97,80,24,9980.85,1.5,-44,28899.36,13508.55,15390.810000000001,53.26
TXN-000879,2024-07-24,Central,USA,CUST-0333,Individual,Product D,Retail,22,3623.01,20,2303.12,91,48,853.79,4.6,-87,63764.98,39478.14,24286.840000000004,38.09
TXN-000880,2022-02-01,East,USA,CUST-0465,SMB,Product D,Retail,1,457.46,10,3357.53,256,17,7807.03,1.5,-18,411.71,207.56,204.14999999999998,49.59
TXN-000881,2022-10-23,West,Mexico,CUST-0500,Individual,Basic Plan,Partner,31,1907.77,5,6110.39,148,32,14251.31,1.4,-93,56183.83,30659.1,25524.730000000003,45.43
TXN-000882,2024-04-19,Central,Japan,CUST-0031,Enterprise,Product A,Retail,47,361.98,5,8105.47,179,14,23278.24,2.4,83,16162.41,6969.56,9192.849999999999,56.88
TXN-000883,2022-11-13,East,Canada,CUST-0067,Startup,Product B,Partner,35,2634.96,10,49499.19,257,17,24760.08,5.0,-78,83001.24,40574.84,42426.40000000001,51.12
