transaction_id,date,region,department,category,sub_category,cost_center,budget_amount,actual_amount,forecast_amount,quarter,fiscal_year,variance,variance_percent,forecast_accuracy
FIN-000547,2022-07-22,Central,Sales,Interest,Rent,CC-100,244092.85,154850.62,173401.33,Q2,2023,-89242.23000000001,-36.56,88.02
FIN-000548,2022-06-03,West,Sales,Interest,Rent,CC-300,413980.04,189476.59,389351.6,Q3,2024,-224503.44999999998,-54.23,-5.49
FIN-000549,2023-12-04,West,Finance,Revenue,Services,CC-300,47210.38,130307.09,357856.55,Q4,2023,83096.70999999999,176.01,-74.63
FIN-000550,2023-09-10,Central,HR,Operating Expenses,Salaries,CC-300,281756.01,299976.62,349184.47,Q3,2023,18220.609999999986,6.47,83.6
FIN-000551,2024-08-29,West,Customer Support,R&D,Equipment,CC-300,197255.39,295118.09,400375.17,Q4,2022,97862.70000000001,49.61,64.33
FIN-000552,2023-02-18,North,Sales,R&D,Rent,CC-500,352591.11,450897.18,306897.32,Q3,2023,98306.07,27.88,68.06
FIN-000553,2024-12-28,North,Engineering,Interest,Rent,CC-100,28065.28,231747.79,58693.93,Q4,2023,203682.51,725.75,25.33
FIN-000554,2022-11-11,North,Marketing,Administrative,Services,CC-400,229381.52,143621.3,225057.53,Q1,2022,-85760.22,-37.39,43.3
FIN-000555,2022-03-31,Central,R&D,Revenue,Travel,CC-500,252336.03,458264.38,170878.67,Q3,2023,205928.35,81.61,37.29
FIN-000556,2022-09-19,Central,Finance,Marketing,Software,CC-200,423899.63,360035.11,183981.46,Q3,2023,-63864.52000000002,-15.07,51.1
FIN-000557,2023-01-28,South,Operations,Depreciation,Other,CC-500,198490.25,92690.84,109155.88,Q3,2024,-105799.41,-53.3,82.24
FIN-000558,2024-05-06,East,R&D,Revenue,Materials,CC-100,167100.88,317036.1,91277.3,Q2,2024,149935.21999999997,89.73,28.79
FIN-000559,2023-06-02,West,Operations,R&D,Equipment,CC-500,200651.73,257248.83,247308.7,Q2,2023,56597.09999999998,28.21,96.14
FIN-000560,2023-12-13,Central,Sales,Administrative,Materials,CC-300,224526.09,466410.15,505305.59,Q1,2022,241884.06000000003,107.73,91.66
FIN-000561,2024-01-20,South,Customer Support,COGS,Software,CC-500,134721.3,334094.36,20391.42,Q3,2022,199373.06,147.99,6.1
FIN-000562,2024-07-07,East,R&D,COGS,Utilities,CC-300,32175.87,436802.53,153359.62,Q3,2024,404626.66000000003,1257.55,35.11
FIN-000563,2022-08-29,North,Operations,Administrative,Other,CC-500,495247.99,259234.63,502457.4,Q4,2023,-236013.36,-47.66,6.18
FIN-000564,2024-06-12,West,Marketing,Administrative,Travel,CC-200,385084.51,539379.68,191235.56,Q1,2024,154295.17000000004,40.07,35.45
FIN-000565,2022-05-19,Central,Engineering,Marketing,Travel,CC-100,492870.04,441486.68,343465.2,Q2,2022,-51383.359999999986,-10.43,77.8
FIN-000566,2024-09-15,South,Operations,Revenue,Utilities,CC-100,334747.15,332441.82,145736.56,Q2,2022,-2305.3300000000163,-0.69,43.84
FIN-000567,2024-05-08,North,Finance,Interest,Other,CC-500,442643.13,448549.22,285996.55,Q4,2022,5906.089999999967,1.33,63.76
FIN-000568,2024-12-08,East,Customer Support,Interest,Equipment,CC-300,230651.87,181625.1,97674.21,Q2,2024,-49026.76999999999,-21.26,53.78
FIN-000569,2024-10-28,South,Finance,Administrative,Software,CC-200,181085.74,537774.71,284268.62,Q4,2022,356688.97,196.97,52.86
FIN-000570,2022-02-14,East,Sales,R&D,Equipment,CC-300,496954.76,232923.47,253903.71,Q2,2023,-264031.29000000004,-53.13,90.99
FIN-000571,2022-12-08,Central,Finance,Administrative,Materials,CC-100,93059.59,208749.83,435594.82,Q1,2022,115690.23999999999,124.32,-8.67
FIN-000572,2023-07-16,South,R&D,COGS,Travel,CC-300,116207.41,434860.89,419862.22,Q2,2022,318653.48,274.21,96.55
FIN-000573,2022-09-22,West,Marketing,Operating Expenses,Software,CC-200,337403.55,349776.89,102181.0,Q2,2022,12373.340000000026,3.67,29.21
FIN-000574,2023-08-17,North,HR,COGS,Travel,CC-200,135097.76,424418.79,489481.74,Q1,2023,289321.02999999997,214.16,84.67
FIN-000575,2022-04-04,South,Marketing,Administrative,Services,CC-300,221114.47,430516.38,208000.26,Q2,2024,209401.91,94.7,48.31
FIN-000576,2022-05-05,Central,Engineering,Marketing,Utilities,CC-400,466778.54,353015.45,34852.26,Q2,2022,-113763.08999999997,-24.37,9.87
FIN-000577,2023-01-25,Central,R&D,Interest,Services,CC-200,140233.83,465726.86,48111.74,Q3,2022,325493.03,232.11,10.33
FIN-000578,2024-03-25,East,Operations,Revenue,Other,CC-200,260230.83,401721.96,222933.74,Q3,2024,141491.13000000003,54.37,55.49
FIN-000579,2024-10-10,East,Finance,Revenue,Software,CC-400,370969.84,320988.63,462481.19,Q1,2024,-49981.21000000002,-13.47,55.92
FIN-000580,2024-12-26,West,Engineering,Administrative,Software,CC-100,45197.81,420544.24,88877.49,Q4,2023,375346.43,830.45,21.13
FIN-000581,2024-11-17,Central,Engineering,COGS,Equipment,CC-500,45329.18,277823.63,254621.94,Q2,2024,232494.45,512.9,91.65
FIN-000582,2022-06-03,Central,Finance,Depreciation,Rent,CC-500,375495.01,271009.49,284338.3,Q3,2024,-104485.52000000002,-27.83,95.08
FIN-000583,2022-12-05,Central,HR,Operating Expenses,Utilities,CC-500,460828.55,192091.71,464418.3,Q3,2023,-268736.83999999997,-58.32,-41.77
FIN-000584,2024-06-15,North,Marketing,Interest,Utilities,CC-500,299995.77,467160.17,15341.1,Q2,2024,167164.39999999997,55.72,3.28
FIN-000585,2024-11-09,North,Engineering,Revenue,Other,CC-100,28702.14,170231.53,463913.33,Q1,2024,141529.39,493.1,-72.52
FIN-000586,2024-02-26,Central,Marketing,Revenue,Salaries,CC-400,231394.91,144241.34,147017.5,Q4,2022,-87153.57,-37.66,98.08
FIN-000587,2024-03-10,North,Engineering,R&D,Other,CC-200,363025.2,127011.1,454330.3,Q1,2024,-236014.1,-65.01,-157.71
FIN-000588,2024-03-31,Central,Finance,Marketing,Services,CC-100,319575.83,365989.1,225674.69,Q3,2022,46413.26999999996,14.52,61.66
FIN-000589,2023-07-11,East,Finance,R&D,Salaries,CC-500,107108.66,116121.03,176290.77,Q4,2024,9012.369999999995,8.41,48.18
FIN-000590,2023-02-28,East,R&D,Interest,Services,CC-300,36031.56,478217.71,514865.58,Q3,2024,442186.15,1227.22,92.34
FIN-000591,2023-01-12,North,Customer Support,Marketing,Rent,CC-500,445759.95,386353.58,408844.44,Q1,2024,-59406.369999999995,-13.33,94.18
FIN-000592,2022-01-08,East,Finance,Revenue,Travel,CC-100,120681.78,436084.3,256930.12,Q1,2022,315402.52,261.35,58.92
FIN-000593,2022-11-24,East,Finance,Operating Expenses,Services,CC-100,497929.81,84327.19,199909.78,Q1,2022,-413602.62,-83.06,-37.06
FIN-000594,2023-03-23,West,Finance,Operating Expenses,Salaries,CC-200,66555.89,16116.87,172235.58,Q3,2022,-50439.02,-75.78,-868.67
FIN-000595,2022-01-19,West,Marketing,Revenue,Rent,CC-300,66032.7,52048.16,362440.38,Q4,2024,-13984.539999999994,-21.18,-496.36
FIN-000596,2024-11-16,Central,Engineering,Depreciation,Materials,CC-500,337383.45,375000.31,221923.57,Q4,2022,37616.859999999986,11.15,59.18
FIN-000597,2024-07-21,South,R&D,Depreciation,Salaries,CC-300,142365.77,63994.92,341081.2,Q2,2024,-78370.84999999999,-55.05,-332.98
FIN-000598,2024-10-28,South,Operations,Marketing,Rent,CC-400,487452.52,263926.14,221326.5,Q2,2023,-223526.38,-45.86,83.86
FIN-000599,2024-12-11,West,R&D,Interest,Utilities,CC-400,126138.86,443231.36,198823.77,Q4,2022,317092.5,251.38,44.86
FIN-000600,2023-06-15,Central,Sales,R&D,Other,CC-200,315569.53,201850.52,178522.42,Q1,2024,-113719.01000000004,-36.04,88.44
FIN-000601,2023-09-14,West,HR,Administrative,Salaries,CC-300,209145.0,33497.07,478576.65,Q1,2024,-175647.93,-83.98,-1228.71
FIN-000602,2023-03-28,East,R&D,R&D,Travel,CC-100,54244.69,486805.63,400611.57,Q1,2023,432560.94,797.43,82.29
FIN-000603,2023-08-30,Central,Sales,R&D,Rent,CC-500,356916.75,391876.79,343763.92,Q4,2024,34960.03999999998,9.8,87.72
FIN-000604,2023-07-04,Central,Customer Support,Marketing,Rent,CC-100,397308.78,27081.62,349020.09,Q1,2023,-370227.16000000003,-93.18,-1088.77
FIN-000605,2022-09-01,South,Customer Support,Revenue,Utilities,CC-400,415018.02,183875.38,102103.59,Q2,2022,-231142.64,-55.69,55.53
FIN-000606,2022-12-17,South,Operations,Operating Expenses,Materials,CC-300,250093.86,209799.75,487078.09,Q3,2023,-40294.109999999986,-16.11,-32.16
FIN-000607,2023-04-04,South,R&D,R&D,Rent,CC-200,488191.88,478822.28,62968.02,Q4,2024,-9369.599999999977,-1.92,13.15
FIN-000608,2022-04-04,North,Engineering,Administrative,Equipment,CC-300,401887.18,54531.81,123490.17,Q1,2022,-347355.37,-86.43,-26.46
FIN-000609,2024-12-28,East,Marketing,Marketing,Equipment,CC-400,225659.78,425314.63,21357.11,Q4,2024,199654.85,88.48,5.02
FIN-000610,2023-05-03,East,Operations,Marketing,Salaries,CC-100,58734.18,535987.75,197576.31,Q2,2024,477253.57,812.57,36.86
FIN-000611,2023-08-21,East,Customer Support,R&D,Utilities,CC-300,134647.08,216990.05,166111.95,Q1,2022,82342.97,61.15,76.55
FIN-000612,2022-03-22,East,Engineering,Revenue,Rent,CC-300,388348.97,20879.07,439327.92,Q2,2024,-367469.89999999997,-94.62,-1904.15
FIN-000613,2022-10-31,East,HR,Administrative,Utilities,CC-500,441032.88,138160.59,349768.86,Q1,2023,-302872.29000000004,-68.67,-53.16
FIN-000614,2023-07-23,East,Customer Support,Operating Expenses,Travel,CC-200,334592.23,76680.12,414217.06,Q1,2022,-257912.11,-77.08,-340.19
FIN-000615,2022-09-30,North,Customer Support,Operating Expenses,Equipment,CC-200,200081.56,435649.65,84988.96,Q1,2022,235568.09000000003,117.74,19.51
FIN-000616,2023-07-08,Central,Operations,Marketing,Rent,CC-500,184432.4,198453.75,300745.28,Q4,2022,14021.350000000006,7.6,48.46
FIN-000617,2022-04-16,South,Engineering,Revenue,Equipment,CC-500,185806.51,494892.67,259286.57,Q3,2022,309086.16,166.35,52.39
FIN-000618,2023-05-25,South,Finance,Interest,Travel,CC-400,250819.67,503344.25,226901.34,Q4,2022,252524.58,100.68,45.08
FIN-000619,2023-03-07,South,Sales,COGS,Salaries,CC-100,365649.36,207857.8,516570.61,Q1,2023,-157791.56,-43.15,-48.52
FIN-000620,2024-12-30,East,Customer Support,Depreciation,Salaries,CC-500,89938.88,335761.23,237185.03,Q3,2022,245822.34999999998,273.32,70.64
FIN-000621,2022-08-26,South,HR,Operating Expenses,Rent,CC-400,20242.15,519740.56,63619.08,Q1,2024,499498.41,2467.62,12.24
FIN-000622,2022-01-03,North,HR,Administrative,Equipment,CC-100,47462.36,54757.46,25934.5,Q4,2023,7295.0999999999985,15.37,47.36
FIN-000623,2023-12-13,East,Sales,COGS,Rent,CC-300,336265.54,426932.0,416785.78,Q3,2024,90666.46000000002,26.96,97.62
FIN-000624,2024-01-26,East,R&D,Interest,Equipment,CC-500,425866.48,34561.96,13932.45,Q3,2023,-391304.51999999996,-91.88,40.31
FIN-000625,2023-10-27,North,Marketing,Marketing,Travel,CC-200,209220.89,248458.97,478070.19,Q1,2023,39238.07999999999,18.75,7.59
FIN-000626,2022-06-20,Central,Sales,Administrative,Rent,CC-200,175455.48,285752.05,115555.96,Q2,2022,110296.56999999998,62.86,40.44
FIN-000627,2023-06-25,North,Customer Support,Interest,Services,CC-300,19794.77,305768.52,459463.05,Q2,2023,285973.75,1444.69,49.74
FIN-000628,2022-10-01,North,Sales,Interest,Salaries,CC-300,39834.95,468176.24,414838.76,Q1,2024,428341.29,1075.29,88.61
FIN-000629,2024-04-16,North,Sales,Operating Expenses,Equipment,CC-300,379825.73,119925.9,116438.26,Q3,2022,-259899.83,-68.43,97.09
FIN-000630,2023-08-27,Central,Customer Support,Revenue,Salaries,CC-400,53903.03,247045.1,436351.13,Q3,2023,193142.07,358.31,23.37
FIN-000631,2023-10-27,South,Marketing,COGS,Travel,CC-300,415903.3,156694.61,173120.81,Q1,2022,-259208.69,-62.32,89.52
FIN-000632,2022-04-28,North,HR,R&D,Equipment,CC-400,392731.97,327974.72,115546.21,Q1,2022,-64757.25,-16.49,35.23
FIN-000633,2022-01-22,East,Operations,COGS,Travel,CC-500,411537.32,310515.86,118570.94,Q3,2024,-101021.46000000002,-24.55,38.19
FIN-000634,2023-12-30,South,Engineering,Administrative,Rent,CC-500,346106.81,434847.83,455465.28,Q3,2023,88741.02000000002,25.64,95.26
FIN-000635,2023-03-26,South,Sales,Interest,Services,CC-400,20308.49,104202.44,16462.73,Q2,2024,83893.95,413.1,15.8
FIN-000636,2023-07-27,West,Marketing,Marketing,Services,CC-100,227279.31,450318.74,387048.15,Q2,2023,223039.43,98.13,85.95
FIN-000637,2022-12-28,North,Engineering,Administrative,Materials,CC-100,87017.48,196895.35,419084.63,Q2,2023,109877.87000000001,126.27,-12.85
FIN-000638,2023-06-09,South,R&D,Administrative,Salaries,CC-500,175669.66,316242.67,198352.62,Q4,2022,140573.00999999998,80.02,62.72
FIN-000639,2022-02-02,East,Operations,Marketing,Services,CC-500,283127.37,131792.01,369747.94,Q2,2022,-151335.36,-53.45,-80.55
FIN-000640,2022-08-06,Central,R&D,Marketing,Equipment,CC-100,368649.92,266805.77,471493.17,Q1,2024,-101844.14999999997,-27.63,23.28
FIN-000641,2024-02-22,Central,Customer Support,Revenue,Materials,CC-100,123766.26,98263.81,286686.57,Q1,2024,-25502.449999999997,-20.61,-91.75
FIN-000642,2023-06-12,South,Operations,Depreciation,Software,CC-400,174065.85,379408.0,342804.49,Q4,2023,205342.15,117.97,90.35
FIN-000643,2023-02-27,Central,Engineering,Depreciation,Software,CC-100,112880.96,32616.29,366875.59,Q3,2022,-80264.67000000001,-71.11,-924.82
FIN-000644,2024-06-24,West,HR,Revenue,Equipment,CC-200,492278.73,333788.51,500399.86,Q1,2023,-158490.21999999997,-32.2,50.08
FIN-000645,2023-03-28,Central,Operations,Administrative,Materials,CC-100,465297.09,415094.25,223590.16,Q1,2024,-50202.840000000026,-10.79,53.86
FIN-000646,2023-10-27,Central,Customer Support,Marketing,Other,CC-100,330320.74,485886.95,294758.51,Q4,2023,155566.21000000002,47.1,60.66
FIN-000647,2023-07-05,Central,Finance,Administrative,Other,CC-200,414167.72,451171.77,247715.48,Q4,2022,37004.05000000005,8.93,54.9
FIN-000648,2023-02-22,East,Engineering,Operating Expenses,Software,CC-300,362246.53,492821.29,170319.69,Q2,2024,130574.75999999995,36.05,34.56
FIN-000649,2024-03-20,West,Sales,Interest,Materials,CC-200,425812.75,341038.51,490921.82,Q4,2022,-84774.23999999999,-19.91,56.05
FIN-000650,2022-11-15,West,Engineering,R&D,Equipment,CC-500,468632.15,36106.28,259109.21,Q1,2024,-432525.87,-92.3,-517.63
FIN-000651,2024-07-02,Central,Finance,Revenue,Rent,CC-500,465918.76,534051.17,484611.37,Q3,2024,68132.41000000003,14.62,90.74
FIN-000652,2023-04-20,South,R&D,Operating Expenses,Utilities,CC-500,291540.36,429707.31,515418.19,Q3,2022,138166.95,47.39,80.05
FIN-000653,2024-06-07,East,Customer Support,Administrative,Equipment,CC-300,482683.3,329478.27,447039.19,Q3,2022,-153205.02999999997,-31.74,64.32
FIN-000654,2024-01-25,South,Finance,COGS,Equipment,CC-300,209704.55,257037.39,93408.42,Q1,2023,47332.840000000026,22.57,36.34
FIN-000655,2022-10-31,North,Customer Support,COGS,Salaries,CC-500,104794.96,60863.5,28629.5,Q3,2024,-43931.46000000001,-41.92,47.04
FIN-000656,2024-09-08,East,HR,Depreciation,Equipment,CC-100,123423.73,13673.42,285668.28,Q2,2022,-109750.31,-88.92,-1889.22
FIN-000657,2022-07-11,Central,Marketing,Depreciation,Software,CC-400,234688.39,243868.64,283995.98,Q3,2022,9180.25,3.91,83.55
FIN-000658,2024-10-12,East,Operations,Operating Expenses,Equipment,CC-400,134029.58,535584.43,318069.78,Q1,2023,401554.8500000001,299.6,59.39
FIN-000659,2023-01-07,East,Operations,Administrative,Services,CC-300,72282.82,292950.89,38128.93,Q3,2024,220668.07,305.28,13.02
FIN-000660,2024-07-29,South,Operations,R&D,Equipment,CC-300,204414.82,220618.96,156959.18,Q2,2022,16204.139999999985,7.93,71.14
FIN-000661,2023-01-14,North,R&D,COGS,Materials,CC-400,294802.21,254746.22,263024.99,Q3,2023,-40055.99000000002,-13.59,96.75
FIN-000662,2022-12-27,East,R&D,Depreciation,Rent,CC-100,484317.73,169753.13,271833.77,Q2,2023,-314564.6,-64.95,39.87
FIN-000663,2023-01-22,North,HR,Interest,Travel,CC-100,314065.99,537393.56,492701.58,Q2,2024,223327.57000000007,71.11,91.68
FIN-000664,2024-10-01,North,Customer Support,Operating Expenses,Other,CC-300,389217.73,80212.13,502374.57,Q3,2023,-309005.6,-79.39,-426.31
FIN-000665,2023-01-05,South,R&D,Interest,Software,CC-100,344276.41,384781.71,463579.2,Q3,2023,40505.30000000005,11.77,79.52
FIN-000666,2023-08-01,South,Operations,Depreciation,Materials,CC-400,198489.09,252697.19,136919.26,Q3,2024,54208.100000000006,27.31,54.18
FIN-000667,2022-02-13,Central,Customer Support,Operating Expenses,Rent,CC-300,102651.95,90687.05,336515.05,Q4,2023,-11964.899999999994,-11.66,-171.07
FIN-000668,2023-09-28,Central,R&D,Marketing,Services,CC-200,148306.93,326569.63,149068.17,Q4,2022,178262.7,120.2,45.65
FIN-000669,2022-11-30,East,Finance,Operating Expenses,Rent,CC-300,439501.1,330349.01,494779.48,Q2,2022,-109152.08999999997,-24.84,50.23
FIN-000670,2022-12-30,Central,R&D,R&D,Services,CC-500,86291.1,105425.57,267620.2,Q1,2023,19134.47,22.17,-53.85
FIN-000671,2024-03-18,South,Marketing,Marketing,Rent,CC-100,57806.75,257849.25,432294.3,Q1,2023,200042.5,346.05,32.35
FIN-000672,2023-01-20,Central,Operations,Depreciation,Services,CC-100,428084.62,495065.85,209825.38,Q4,2023,66981.22999999998,15.65,42.38
FIN-000673,2022-05-23,Central,Operations,Interest,Utilities,CC-400,278619.28,69831.15,203931.58,Q1,2023,-208788.13000000003,-74.94,-92.04
FIN-000674,2022-10-21,Central,Operations,Interest,Rent,CC-300,344425.45,536736.46,26222.0,Q1,2024,192311.00999999995,55.84,4.89
FIN-000675,2022-05-28,North,Customer Support,Interest,Other,CC-400,414656.57,12457.88,243795.38,Q3,2022,-402198.69,-97.0,-1756.96
FIN-000676,2024-05-23,Central,Operations,R&D,Software,CC-300,176614.04,345565.67,337891.51,Q3,2022,168951.62999999998,95.66,97.78
FIN-000677,2023-05-18,South,Operations,Depreciation,Utilities,CC-300,377557.62,312374.78,75361.04,Q2,2024,-65182.83999999997,-17.26,24.13
FIN-000678,2024-07-20,North,Customer Support,R&D,Utilities,CC-200,319182.14,14180.86,103456.68,Q1,2024,-305001.28,-95.56,-529.55
FIN-000679,2024-04-04,Central,HR,Marketing,Rent,CC-100,22158.86,344239.68,505505.88,Q1,2022,322080.82,1453.51,53.15
FIN-000680,2022-07-25,Central,Sales,Marketing,Materials,CC-500,362970.02,439869.1,382847.24,Q2,2024,76899.07999999996,21.19,87.04
FIN-000681,2024-12-14,South,Engineering,COGS,Equipment,CC-500,178701.06,39684.05,473264.78,Q3,2023,-139017.01,-77.79,-992.58
FIN-000682,2022-10-09,East,Sales,COGS,Equipment,CC-100,111905.01,279950.02,252312.11,Q1,2023,168045.01,150.17,90.13
FIN-000683,2022-01-25,South,Sales,Administrative,Other,CC-400,480925.87,403701.83,100558.07,Q3,2024,-77224.03999999998,-16.06,24.91
FIN-000684,2022-07-24,West,Engineering,Marketing,Services,CC-500,387080.0,437809.07,94016.45,Q3,2022,50729.07000000001,13.11,21.47
FIN-000685,2024-02-13,South,Operations,R&D,Utilities,CC-200,22001.29,453959.11,285782.65,Q3,2023,431957.82,1963.33,62.95
FIN-000686,2024-02-26,East,Engineering,Interest,Software,CC-200,382320.06,52216.1,374563.58,Q4,2023,-330103.96,-86.34,-517.33
FIN-000687,2022-02-12,South,Operations,Interest,Services,CC-200,426675.17,367620.22,477019.19,Q4,2023,-59054.95000000001,-13.84,70.24
FIN-000688,2022-08-14,North,Customer Support,Revenue,Services,CC-500,184591.26,398589.58,217059.59,Q2,2022,213998.32,115.93,54.46
FIN-000689,2022-01-28,North,R&D,Operating Expenses,Materials,CC-200,169961.24,156916.56,175322.99,Q3,2023,-13044.679999999993,-7.68,88.27
FIN-000690,2022-03-31,South,Finance,Administrative,Salaries,CC-200,217603.61,536556.45,486765.44,Q4,2023,318952.83999999997,146.58,90.72
FIN-000691,2022-09-28,North,Engineering,Marketing,Software,CC-400,238450.55,397326.58,240795.87,Q1,2022,158876.03000000003,66.63,60.6
FIN-000692,2023-05-24,East,Sales,Interest,Salaries,CC-100,196488.46,505051.79,274977.31,Q3,2023,308563.32999999996,157.04,54.45
FIN-000693,2022-06-21,West,Customer Support,Operating Expenses,Equipment,CC-500,258030.36,384187.12,238558.88,Q2,2023,126156.76000000001,48.89,62.09
FIN-000694,2023-07-03,West,R&D,COGS,Services,CC-100,486558.88,78497.85,401569.54,Q2,2024,-408061.03,-83.87,-311.57
FIN-000695,2022-10-20,East,Customer Support,Operating Expenses,Travel,CC-200,25717.92,148438.49,45367.85,Q4,2023,122720.56999999999,477.18,30.56
FIN-000696,2022-01-28,Central,Operations,COGS,Utilities,CC-400,491452.52,237431.59,436399.87,Q2,2022,-254020.93000000002,-51.69,16.2
FIN-000697,2022-01-20,Central,Customer Support,Marketing,Salaries,CC-100,426221.53,240336.8,209277.63,Q3,2022,-185884.73000000004,-43.61,87.08
FIN-000698,2022-08-06,West,Operations,COGS,Materials,CC-300,400697.45,357918.98,502581.83,Q4,2024,-42778.47000000003,-10.68,59.58
FIN-000699,2023-11-25,North,Engineering,Interest,Materials,CC-500,230643.59,321942.16,162543.61,Q2,2022,91298.56999999998,39.58,50.49
FIN-000700,2022-06-24,North,R&D,R&D,Materials,CC-200,46786.71,54488.3,249319.19,Q2,2024,7701.590000000004,16.46,-257.56
FIN-000701,2023-02-19,Central,Finance,R&D,Software,CC-200,313219.96,463578.6,224843.74,Q4,2022,150358.63999999996,48.0,48.5
FIN-000702,2022-10-13,West,Customer Support,R&D,Materials,CC-300,448184.0,470516.07,418528.07,Q2,2024,22332.070000000007,4.98,88.95
FIN-000703,2024-09-10,South,Marketing,Operating Expenses,Other,CC-200,218272.09,469365.9,352171.09,Q2,2024,251093.81000000003,115.04,75.03
FIN-000704,2024-06-28,South,HR,Depreciation,Travel,CC-100,43959.37,127162.43,339544.49,Q3,2022,83203.06,189.27,-67.02
FIN-000705,2022-12-01,North,Operations,Interest,Equipment,CC-200,12648.8,180839.13,374019.98,Q4,2024,168190.33000000002,1329.69,-6.82
FIN-000706,2023-09-22,East,R&D,Operating Expenses,Utilities,CC-100,68507.42,406859.72,499086.6,Q4,2024,338352.3,493.89,77.33
